ein,org_name,website,email,all_emails,source_page,confidence,error
421642691,HIP-HOP THEATER FESTIVAL INC,WWW.HI-ARTSNYC.ORG,,,,none,Failed to fetch
920598936,Hidradenitis Suppurativa Foundation Inc,www.hs-foundation.org,,,,none,Failed to fetch
233023995,FIRST PERSON ARTS INC,WWW.FIRSTPERSONARTS.ORG,,,,none,Failed to fetch
541647219,THURMAN BRISBEN HOMELESS,WWW.BRISBENCENTER.ORG,,,,none,Failed to fetch
462376967,FACING HOMELESSNESS,WWW.FACINGHOMELESSNESS.ORG,,,,none,Failed to fetch
463018521,GREATER PHILADELPHIA BUSINESS COALITION ON HEALTH,GPBCH.ORG,,,,none,Failed to fetch
841222223,THE ARC OF WELD COUNTY,HTTP://ARCWELDCOUNTY.ORG,,,,none,Failed to fetch
822620511,CURTS CLOSET,WWW.CURTSCLOSET.ORG,,,,none,Failed to fetch
352074505,KOSCIUSKO HOME CARE AND HOSPICE INC,STILLWATER-HOSPICE.ORG,,,,none,Failed to fetch
223137788,THE ALGEBRA PROJECT INC,WWW.ALGEBRA.ORG,,,,none,Failed to fetch
410698309,GAMEHAVEN COUNCIL INC,WWW.GAMEHAVENBSA.ORG,,,,none,Failed to fetch
650411920,HIBISCUS CHILDREN'S CENTER,WWW.HIBISCUSCHILDRENSCENTER.ORG,,,,none,Failed to fetch
561383462,Wesley Shelter Inc,www.wesleyshelter.org,,,,none,Failed to fetch
854196345,CURIOSITY 2 CREATE FOUNDATION,HTTPS://WWW.CURIOSITY2CREATE.ORG/,,,,none,Failed to fetch
752870676,The Ark Domestic Violence Shelter Inc,arkshelter.org,,,,none,Failed to fetch
814441504,CHANDA CENTER FOR HEALTH,WWW.CHANDACENTER.ORG,,,,none,Failed to fetch
526064548,FOR LOVE OF CHILDREN,WWW.FLOC.ORG,,,,none,Failed to fetch
133926970,INTERFAITH CENTER OF NEW YORK INC,WWW.INTERFAITHCENTER.ORG,,,,none,Failed to fetch
721347807,XMA INC,XMAONLINE.COM,,,,none,Failed to fetch
020651198,ARIZONANS FOR CHILDREN INC,www.arizonansforchildren.org,,,,none,Failed to fetch
845064570,BLACK COMMUNITY PROVIDER NETWORK INC,BCPNILLINOIS.COM,,,,none,Failed to fetch
840920741,UNITED WAY OF THE YAMPA VALLEY,WWW.UNITEDWAYOFTHEYAMPAVALLEY.ORG,,,,none,Failed to fetch
262959996,THE WOODS PROJECT,WWW.THEWOODSPROJECT.ORG,,,,none,Failed to fetch
710823919,CHILDREN'S ADVOCACY ALLIANCE,WWW.HOPEANDJUSTICE.ORG,,,,none,Failed to fetch
842032850,FORWARD JUSTICE ACTION NETWORK,www.fjactionnetwork.org,,,,none,Failed to fetch
813882002,NATIONAL VETERAN OWNED BUSINESS,WWW.NAVOBA.ORG,,,,none,Failed to fetch
383265338,OAKLAND COUNTY MEDICAL CONTROL,WWW.OCMCA.ORG,,,,none,Failed to fetch
410726178,MINNESOTA SOCIAL SERVICE ASSOCIATION,WWW.MNSSA.ORG,,,,none,Failed to fetch
461042540,Stem Advantage,www.stemadvantage.org,,,,none,Failed to fetch
814772781,BETTER FUTURE FORWARD INC,WWW.BETTERFUTUREFORWARD.ORG,,,,none,Failed to fetch
473974624,PATHWAYS SHELTER FOR THE HOMELESS,WWW.YANKTONPATHWAYS.ORG,,,,none,Failed to fetch
852199656,Hearts for The Invisible Charlotte,heartsfortheinvisibleclt.org,,,,none,Failed to fetch
830229904,CENTRAL WYOMING SENIOR SERVICES INC,HTTPS://CASPERSENIORCENTER.COM/,,,,none,Failed to fetch
954095091,Libreria Del Pueblo Inc,www.libreriadelpueblo.org,,,,none,Failed to fetch
592522757,World Affairs Council of Jacksonville,www.worldaffairscounciljax.org,,,,none,Failed to fetch
834160414,ADVOCATES FOR WOMEN'S HEALTH INC,RIGHTOLIFECA.ORG/OBRIA/,,,,none,Failed to fetch
521465583,FEDERAL EMPLOYEE EDUCATION AND,WWW.FEEA.ORG,,,,none,Failed to fetch
454425805,BEAT THE STREETS - LOS ANGELES INC,www.beatthestreets-la.org,,,,none,Failed to fetch
521227987,WORCESTER YOUTH AND FAMILY COUNSELING,WWW.GOWOYO.ORG,,,,none,Failed to fetch
362815350,BARRINGTON YOUTH & FAMILY SERVICES,WWW.BARRINGTONBYFS.ORG,,,,none,Failed to fetch
592798792,THE LEAGUE CLUB INC,WWW.LEAGUECLUB.ORG,,,,none,Failed to fetch
710551207,COMMUNITY RESCUE MISSION INC,FSCRM.ORG,,,,none,Failed to fetch
731561707,CALM WATERS CENTER FOR CHILDREN &,WWW.CALMWATERS.ORG,,,,none,Failed to fetch
833987960,FREE YEZIDI FOUNDATION USA INCORPORATED,WWW.FREEYEZIDI.ORG,,,,none,Failed to fetch
205730356,Acts4 Community Outreach Services,loveinclittleton.org,,,,none,Failed to fetch
521241128,AFP FOUNDATION FOR PHILANTHROPY,AFPGLOBAL.ORG/USFOUNDATION,,,,none,Failed to fetch
650245068,DANIEL D CANTOR SENIOR CENTER INC,CANTORCENTER.COM,,,,none,Failed to fetch
454436246,GRACE SOCIAL AND MEDICAL SERVICES INC,WWW.ELEVATEDBYGRACE.ORG,,,,none,Failed to fetch
161770049,Louisiana Shots for Tots Coalition Inc,www.shotsfortots.com,,,,none,Failed to fetch
581847103,BETHESDA CENTER FOR THE HOMELESS,WWW.BETHESDACENTER.ORG,,,,none,Failed to fetch
741366294,SYMPHONY OF SOUTHEAST TEXAS INC,WWW.SOST.ORG,,,,none,Failed to fetch
930615775,VINA MOSES WELFARE CENTER INC,WWW.VINAMOSES.ORG,,,,none,Failed to fetch
222360749,JEWISH HOME OF CNY FOUNDATION OF,WWW.MENORAHPARKOFCNY.COM,,,,none,Failed to fetch
830960166,GREATER MOUNT ZION COMMUNITY,WWW.GMZTAME.ORG,,,,none,Failed to fetch
941730025,ASSISTANCE LEAGUE OF DIABLO VALLEY,ASSISTANCELEAGUE.ORG/DIABLO-VALLEY,,,,none,Failed to fetch
203432133,CALCUTTA MERCY MINISTRIES,CALCUTTAMERCY.ORG,,,,none,Failed to fetch
923681949,Joans House Inc,www.joanshouseinc.org,,,,none,Failed to fetch
942145042,Tahoe Youth and Family Services,https://www.tahoeyouth.org/,,,,none,Failed to fetch
900453660,THE LITERACY COOPERATIVE,WWW.LITERACYCOOPERATIVE.ORG,,,,none,Failed to fetch
450454584,WOMEN AND TECHNOLOGY,WWW.NDWBC.COM,,,,none,Failed to fetch
330849956,4 CHRIST MISSION,WWW.4CHRISTMISSION.ORG,,,,none,Failed to fetch
461760040,Foggy Bottom West End Village Inc,fbwe.helpfulvillage.com,,,,none,Failed to fetch
730795028,YOUTH AND FAMILY RESOURCE CENTER INC,WWW.HOPEHOUSEONLINE.ORG,,,,none,Failed to fetch
841489411,ANIMAS VALLEY INSTITUTE,WWW.ANIMAS.ORG,,,,none,Failed to fetch
463954106,Children of the Immaculate Heart,www.childrenoftheimmaculateheart.org,,,,none,Failed to fetch
453155132,REFORMED MISSION SERVICES,www.rms.org,,,,none,Failed to fetch
863735513,IDAHO RESILIENCE PROJECT INC,WWW.IDAHORESILIENCEPROJECT.ORG,,,,none,Failed to fetch
521481008,DISTRICT OF COLUMBIA PUBLIC LIBRARY,WWW.DCPLFOUNDATION.ORG,,,,none,Failed to fetch
830292017,WYOMING HEALTH COUNCIL,WWW.WYHC.ORG,,,,none,Failed to fetch
952094202,ASSISTANCE LEAGUE OF SANTA BARBARA,ASSISTANCELEAGUESB.ORG,,,,none,Failed to fetch
631068096,ALZHEIMERS OF CENTRAL ALABAMA INC,WWW.ALZCA.ORG,,,,none,Failed to fetch
846041157,THE ARC OF COLORADO,WWW.THEARCOFCO.ORG,,,,none,Failed to fetch
770432625,Sierra Senior Providers Inc,www.sierraseniorproviders.org,,,,none,Failed to fetch
593055343,THE CHILDREN'S HOME SOCIETY OF FLORIDA,WWW.CHSFL.ORG,,,,none,Failed to fetch
475669999,INDIANAPOLIS THEOLOGICAL SEMINARY,WWW.INDYSEM.ORG,,,,none,Failed to fetch
611661200,BIKING FOR BABIES,BIKINGFORBABIES.COM,,,,none,Failed to fetch
472330752,COLORADO DIGITAL HEALTH,WWW.PRIMEHEALTHCO.COM,,,,none,Failed to fetch
112516151,Youth & Family Counseling Agency of Oyster Bay - East Norwich Inc,www.yfcaoysterbay.org,,,,none,Failed to fetch
364680363,OILFIELD HELPING HANDS INC,WWW.OILFIELDHELPINGHANDS.ORG,,,,none,Failed to fetch
560529975,GRANDFATHER HOME FOR CHILDREN INC,WWW.CHILDRENSHOPEALLIANCE.ORG,,,,none,
820485532,CHILDRENS VILLAGE FOUNDATION INC,http://www.thechildrensvillage.org/,,,,none,Failed to fetch
813502208,SHELTER CARE RESOURCES,sheltercareresources.com,,,,none,Failed to fetch
954502444,THE NEW YORK CENTER FOR CHILDREN,WWW.NEWYORKCENTERFORCHILDREN.ORG,,,,none,Failed to fetch
522094318,GBCANADA USA,WWW.ASSISTCX.ORG,,,,none,Failed to fetch
201394468,CHILDREN'S NUTRITION PROGRAM,WWW.CNPHAITI.ORG,,,,none,Failed to fetch
352128166,REMEMBER THE CHILDREN,WWW.REMEMBER-THE-CHILDREN.ORG,,,,none,Failed to fetch
813347726,YOUTH TRANSPORATION ORGANIZATION,yoots.org,,,,none,Failed to fetch
203276365,CHILDRENS VOLUNTEER HEALTH,WWW.CVHNKIDS.ORG,,,,none,Failed to fetch
262806108,CRYSTAL COAST HOSPICE HOUSE,WWW.CRYSTALCOASTHOSPICEHOUSE.ORG,,,,none,Failed to fetch
364616294,LAKE SUPERIOR COMMUNITY DEVELOPMENT CORPORATION,lakesuperiorcdc.com,,,,none,Failed to fetch
330278817,Variety Childrens Charities,www.varietyofthedesert.org,,,,none,Failed to fetch
352191961,ALLIES FOR CHILDREN,WWW.ALLIESFORCHILDREN.ORG,,,,none,Failed to fetch
383078577,MICHIGAN'S CHILDREN,WWW.MICHIGANSCHILDREN.ORG,,,,none,Failed to fetch
680484075,SIERRA SENIOR SERVICES,WWW.SIERRASENIORS.ORG,,,,none,Failed to fetch
463086272,TAKE STOCK IN CHILDREN IN NASSAU,TAKESTOCKNASSAU.ORG,,,,none,Failed to fetch
770690820,CAPITAL CITY PRIDE,HTTPS://WWW.CAPITALCITYPRIDE.ORG/,,,,none,Failed to fetch
814670047,ALL 4 PAWS RESCUE,ALL4PAWSRESCUE.COM,,,,none,Failed to fetch
061712493,Marion County Children's Alliance Inc,www.mcchildrensalliance.org,,,,none,Failed to fetch
272336081,CHILDREN'S ADVOCACY CENTER OF CALDWELL,https://www.robinsnestcac.org/,,,,none,Failed to fetch
371748212,NEX-GENERATION ROUND UP FOR YOUTH INC,NEX-GENERATION.ORG,,,,none,Failed to fetch
202736000,GATE YOUTH ASSOCIATION,www.thegateyouth.org,,,,none,Failed to fetch
582068230,Children's Restoration Network,WWW.Childrn.org,,,,none,Failed to fetch
911001680,CORBIN SENIOR ACTIVITY CENTER,CORBINSENIORCENTER.ORG,,,,none,Failed to fetch
843516287,LIFE STORY CLUB,LIFESTORYCLUB.ORG,,,,none,Failed to fetch
232149355,WEST CHESTER AREA SENIOR CENTER,WWW.WCSENIORS.ORG,,,,none,Failed to fetch
362971587,HAVEN YOUTH AND FAMILY SERVICES INC,WWW.HAVENFORYOUTH.ORG,,,,none,Failed to fetch
411601248,MINNESOTA COALITION FOR THE HOMELESS,WWW.MNHOMELESSCOALITION.ORG,,,,none,Failed to fetch
061241044,Covenant to Care for Children Inc,www.covenanttocare.org,,,,none,Failed to fetch
131740066,WESTCHESTER CHILDREN'S ASSOCIATION,WWW.WCA4KIDS.ORG,,,,none,Failed to fetch
264425202,SOAR For Youth,www.SOARForYouth.org,,,,none,Failed to fetch
520607954,THE LEAGUE FOR CRIPPLED CHILDREN I,WWW.THECHILDRENSLEAGUE.COM,,,,none,Failed to fetch
260094464,NATIONAL YOUNG MENS SERVICE LEAGUE,YMSL.ORG,,,,none,Failed to fetch
262902518,WE ARE FAMILY SENIOR OUTREACH NETWORK INC,wearefamilydc.org,,,,none,Failed to fetch
200726745,CYCLE Changing Young Children's Lives,www.cyclehouston.org,,,,none,Failed to fetch
464254871,AFRICA FAMILY RESCUE,www.africafamilyrescue.org,,,,none,Failed to fetch
232636379,MEALS ON WHEELS OF CHESTER COUNTY,WWW.MOWCC.ORG,,,,none,Failed to fetch
271473791,CHILDRENS RESOURCE NETWORK OF THE CENTRAL COAST,WWW.CHILDRENSRESOURCENETWORK.ORG,,,,none,Failed to fetch
911232334,BAINBRIDGE ISLAND SENIOR COMMUNITY CENTER,WWW.BISENIORCENTER.ORG,,,,none,Failed to fetch
920018009,ANCHORAGE HOSPICE INC,WWW.HOSPICEOFANCHORAGE.ORG,,,,none,Failed to fetch
274472407,THREE ANGELS CHILDREN'S RELIEF INC,WWW.THREEANGELSHAITI.ORG,,,,none,Failed to fetch
454985230,STOLENYOUTH,WWW.STOLENYOUTH.ORG,,,,none,Failed to fetch
770330145,HELP ONE CHILD MISSION TO CHILDREN AT RISK,www.helponechild.org,,,,none,Failed to fetch
270526985,SASHA CENTER INC,WWW.SAHSACENTER.ORG,,,,none,Failed to fetch
611399197,PENNYRILE CHILDREN'S ADVOCACY CENTER,HTTPS://WWW.PENNYRILECAC.ORG,,,,none,Failed to fetch
581584785,NORTH CAROLINA SENIOR GAMES INC,WWW.NCSENIORGAMES.ORG,,,,none,Failed to fetch
680367383,MENDOCINO COAST CHILDRENS FUND,WWW.MCCF.INFO,,,,none,Failed to fetch
471771294,BUDDY'S SECOND CHANCE RESCUE INC,WWW.BUDDYSRESCUE.ORG,,,,none,Failed to fetch
943110148,MERCER ISLAND YOUTH & FAMILY,HTTPS://MIYFS.ORG,,,,none,
830408682,CHILDRENS ADVOCACY CENTER OF,WWW.CACVZ.ORG,,,,none,Failed to fetch
951691297,NEIGHBORHOOD YOUTH ASSOCIATION,WWW.NYAYOUTH.ORG,nya@nyayouth.org,nya@nyayouth.org,https://www.NYAYOUTH.ORG/contact.html,high,
821831734,SeattleKing County Coalition on Homelessness,http://homelessinfo.org,,,,none,Failed to fetch
020649650,CHILDREN'S SICKLE CELL FOUNDATION INC,CSCFKIDS.ORG,,,,none,Failed to fetch
260251918,BRIGHTPOINT FOR CHILDREN INC,WWW.BRIGHTPOINTFORCHILDREN.ORG,,,,none,Failed to fetch
020570419,SENIOR HOPE COUNSELING INC,WWW.SENIORHOPE.ORG,,,,none,Failed to fetch
261756738,MEDICAL CARE FOR CHILDREN PARTNERSHIP,WWW.MCCPFOUNDATION.ORG,,,,none,Failed to fetch
710846826,ARKANSAS HOSPICE FOUNDATION INC,WWW.ARKANSASHOSPICE.ORG,,,,none,Failed to fetch
412013739,CHILDREN'S SURGERY INTERNATIONAL,CHILDRENSSURGERYINTL.ORG,,,,none,Failed to fetch
453435451,MISSOURI VETERANS ENDEAVOR,WWW.MOVE-STL.ORG,,,,none,Failed to fetch
570314368,Carolina Childrens Home,www.carolinachildrenshome.com,,,,none,Failed to fetch
273117964,VETERANS MOVING FORWARD INC,WWW.VETSFWD.ORG,,,,none,Failed to fetch
311612180,ROCK ISLAND COUNTY CHILDRENS,www.riccac.org,,,,none,Failed to fetch
475180181,DEVICES 4 THE DISABLED,WWW.DEVICES4THEDISABLED.ORG,,,,none,Failed to fetch
510106409,HARRINGTON SENIOR CENTER INC,HARRINGTONSENIORCENTER.ORG,,,,none,Failed to fetch
113485631,THE CHILDREN'S CANCER CAUSE INC,WWW.CHILDRENSCANCERCAUSE.ORG,,,,none,Failed to fetch
300285255,PARTNERS FOR QUALITY FOUNDATION,PFQ.ORG,,,,none,Failed to fetch
752294537,DALLAS LEGAL HOSPICE,WWW.LEGALHOSPICE.ORG,,,,none,Failed to fetch
480573804,KANSAS SOCIETY FOR CHILDREN,KSSOCIETY.ORG,,,,none,Failed to fetch
621814354,CHILDREN ARE PEOPLE,WWW.CHILDRENAREPEOPLETN.ORG,,,,none,Failed to fetch
352438992,MUSIC FOR SENIORS,WWW.MUSICFORSENIORS.ORG,,,,none,Failed to fetch
331148139,AMERICAN SERVICE ANIMAL SOCIETY,WWW.DOGS4VETS.ORG,,,,none,Failed to fetch
942921836,Community Pregnancy Center of Carson City,cpc@communitypregnancycenter.com,,,,none,Failed to fetch
208823721,Gainesville Opportunity Center Inc,www.goclubhouse.org,,,,none,Failed to fetch
472668533,Meals of Joy,MEALSOFJOY.ORG,,,,none,Failed to fetch
232436708,TEL HAI DEVELOPMENT INC,WWW.TELHAI.ORG,,,,none,Failed to fetch
237288855,BOSTON ASIAN YOUTH ESSENTIAL SERVICE,WWW.BOSTONASIANYES.ORG,,,,none,Failed to fetch
453606064,VETERANS YOGA PROJECT,WWW.VETERANSYOGAPROJECT.ORG,,,,none,Failed to fetch
521593963,GIFTS FOR THE HOMELESS,www.gfth.org,,,,none,Failed to fetch
475116106,THE HOSPICE OF ST FRANCIS FOUNDATION,REFLECTIONSLSC.ORG,,,,none,Failed to fetch
742486206,DELTA MONTROSE YOUTH SERVICES INC,PARTNERS-WEST.ORG,,,,none,Failed to fetch
814119450,SENIOR RIDE NASHVILLE INC,WWW.SENIORRIDENASHVILLE.ORG,,,,none,Failed to fetch
770058257,ORCUTT AREA SENIORS IN SERVICE INC,WWW.OASISORCUTT.ORG,,,,none,Failed to fetch
871055952,INTERNATIONAL WELCOME CENTER,THEIWC.ORG,,,,none,Failed to fetch
752588510,ERATH COUNTY SENIOR CITIZENS INC,WWW.ERATHMOW.ORG,,,,none,Failed to fetch
132861190,New York Firefighters Burn Center Fdn,WWW.NYFFBURNCENTER.ORG,,,,none,Failed to fetch
800340771,VASHON-MAURY SENIOR CENTER,www.vashoncenter.org,,,,none,Failed to fetch
620517558,East Tennessee Christian Home Inc,www.etcha.org,,,,none,Failed to fetch
812115167,SMALL STEPS FOR COMPASSION,www.smallstepsforcompassion.org,,,,none,Failed to fetch
870517629,Intermountain Therapy Animals,www.therapyanimals.org,,,,none,Failed to fetch
232576030,CENTER FOR PARENT YOUTH,WWW.CPYU.ORG,,,,none,Failed to fetch
882204402,FRIENDS OF THE CHILDREN EASTERN MONTANA,FRIENDSEASTERNMT.ORG,,,,none,Failed to fetch
943202727,STONEWALL YOUTH,www.stonewallyouth.org,,,,none,Failed to fetch
721484313,The Hospice Foundation of the South Inc,https://thehospicehouse.org/,,,,none,Failed to fetch
450920240,Jeff's Place Children's Bereavement,www.jeffsplace.org,,,,none,Failed to fetch
020646450,Partnership for Children,www.partnershipforkids.org,,,,none,Failed to fetch
581671343,GOOD SHEPHERD CHILDREN'S HOME,WWW.GOODSHEPHERDCHILDRENSHOME.ORG,,,,none,Failed to fetch
222439656,IEP Youth Services Inc,IEPYOUTHSERVICES.ORG,,,,none,Failed to fetch
320103234,ST ANDREW COMMUNITY MEDICAL CENTER,WWW.SACMC.ORG,,,,none,Failed to fetch
113573392,ALL INDIA MOVEMENT FOR SEVA INC,WWW.AIMFORSEVAUSA.ORG,,,,none,Failed to fetch
812375057,SPUR COMMUNITY FOUNDATION INC,SPURFOUNDATION.ORG,,,,none,Failed to fetch
471706853,EXODUS FINANCIAL SERVICES,WWW.EXODUSLENDING.ORG,,,,none,Failed to fetch
363673980,Inspiration Corporation,www.inspirationcorp.org,,,,none,Failed to fetch
451329518,HOPE AND COMFORT INC,HOPEANDCOMFORT.ORG,,,,none,Failed to fetch
113706587,JEWISH COMMUNITY PROJECT OF,WWW.JCPDOWNTOWN.ORG,,,,none,Failed to fetch
592988752,PINES OF SARASOTA FOUNDATION INC,WWW.PINESOFSARASOTA.ORG,,,,none,Failed to fetch
262650611,A Child's Hope International,thechildrenarewaiting.org,,,,none,Failed to fetch
382813140,EHLERS-DANLOS SOCIETY,WWW.EHLERS-DANLOS.COM,,,,none,Failed to fetch
410693892,Young Women's Christian Association,www.ywcastpaul.org,,,,none,Failed to fetch
421201138,MEMORIAL FOUNDATION OF ALLEN HOSPITAL,WWW.UNITYPOINT.ORG/GIVING/ALLEN-FOUNDATION,,,,none,Failed to fetch
743045243,One Warm Coat,www.onewarmcoat.org,,,,none,Failed to fetch
581448522,MERCY CARE FOUNDATION INC,WWW.MERCYATLANTA.ORG/FOUNDATION,,,,none,Failed to fetch
840735096,SAINT JOSEPH HOSPITAL FOUNDATION,SEE SCHEDULE O,,,,none,Failed to fetch
911154904,KLINE GALLAND CENTER,WWW.KLINEGALLAND.ORG,,,,none,Failed to fetch
752038796,HOPE'S DOOR NEW BEGINNING CENTER,WWW.HDNBC.ORG,,,,none,Failed to fetch
521184957,RONALD MCDONALD HOUSE CHARITIES,WWW.RMHCMARYLAND.ORG,,,,none,Failed to fetch
480917798,Safehome INC,WWW.SAFEHOME-KS.ORG,,,,none,Failed to fetch
954440220,Extraordinary Families,www.extraordinaryfamilies.org,,,,none,Failed to fetch
630943675,MAKE-A-WISH FOUNDATION OF ALABAMA,WISH.ORG/ALABAMA,,,,none,Failed to fetch
911733104,COLUMBIA BASIN FOUNDATION,WWW.CBFCOMMUNITY.ORG,,,,none,Failed to fetch
131832949,PORT CHESTER CARVER CENTER INC,WWW.CARVERCENTER.ORG,,,,none,Failed to fetch
953818027,MARIAN REGIONAL MEDICAL CENTER,WWW.SUPPORTMARIANMEDICAL.ORG,,,,none,Failed to fetch
111814883,THE VISCARDI CENTER INC,www.viscardicenter.org,,,,none,Failed to fetch
452657743,OREGON CASA NETWORK,OREGONCASANETWORK.ORG,,,,none,Failed to fetch
461904997,PROSPECTS OPPORTUNITY AND ENRICHMENT,WWW.PROSPECTORTHEATER.ORG,,,,none,Failed to fetch
850613223,Chi-Care,www.chi-care.org,,,,none,Failed to fetch
411442049,PEOPLE RESPONDING IN SOCIAL MINISTRY,WWW.PRISMMPLS.ORG,,,,none,Failed to fetch
474091853,NEW WAY HOMES INC,WWW.NEWWAYHOMES.ORG,,,,none,Failed to fetch
752468034,CHILD PROTECTIVE SERVICES COMMUNITY PARTNERS INC,www.cpdtx.org,,,,none,Failed to fetch
262109809,BACK ON MY FEET,WWW.BACKONMYFEET.ORG,,,,none,Failed to fetch
943141608,RAPHAEL HOUSE OF SAN FRANCISCO INC,WWW.RAPHAELHOUSE.ORG,,,,none,Failed to fetch
341778478,MENORAH PARK FOUNDATION,www.MenorahPark.org,,,,none,Failed to fetch
275011913,MERCYMED OF COLUMBUS INC,MERCYMEDCOLUMBUS.COM,,,,none,Failed to fetch
911244431,NORTH KITSAP FISHLINE,WWW.FISHLINEHELPS.ORG,,,,none,Failed to fetch
311011321,MARIETTA HEALTH FOUNDATION,WWW.MHSYSTEM.ORG/FOUNDATION,,,,none,Failed to fetch
203256125,FRENCH HOSPITAL MEDICAL CENTER,WWW.SUPPORTFRENCHHOSPITAL.ORG,,,,none,Failed to fetch
383532410,FRIENDS OF ARAVIND INC,WWW.ARAVINDEYEFOUNDATION.ORG,,,,none,Failed to fetch
522323151,RELIEF RESOURCES INC,WWW.RELIEFHELP.ORG,,,,none,Failed to fetch
446013671,AMERICAN ACADEMY OF FAMILY PHYSICIANS FDN,WWW.AAFPFOUNDATION.ORG,,,,none,Failed to fetch
274276547,GREATER DC DIAPER BANK,WWW.GREATERDCDIAPERBANK.ORG,,,,none,Failed to fetch
411422893,MAKE-A-WISH FOUNDATION OF MINNESOTA,WWW.MN.WISH.ORG,,,,none,Failed to fetch
810480587,BENEFIS HEALTH SYSTEM FOUNDATION INC,WWW.BENEFISFOUNDATION.ORG,,,,none,Failed to fetch
471494384,CARE TO LEARN,CARETOLEARN.ORG,,,,none,Failed to fetch
751916118,GOOD SAMARITANS OF GARLAND INC,GOODSAMOFGARLAND.ORG,,,,none,Failed to fetch
510189604,CENTRAL VIRGINIA ALLIANCE FOR COMMUNITY,WWW.CVCL.ORG,,,,none,Failed to fetch
200292291,Baptist Health Foundation Greater,WWW.SUPPORTBAPTISTHEALTH.ORG,,,,none,Failed to fetch
237281887,NEADS INC,WWW.NEADS.ORG,,,,none,Failed to fetch
341265325,Association on Higher Education and,www.ahead.org,,,,none,Failed to fetch
263128590,ONE SIMPLE WISH INC,WWW.ONESIMPLEWISH.ORG,,,,none,Failed to fetch
464444224,Damar Foundation Inc,WWW.DAMAR.ORG/DAMAR-FOUNDATION,,,,none,Failed to fetch
521192529,AMERICAN BROTHERHOOD FOR THE BLIND,WWW.ACTIONFUND.ORG,,,,none,Failed to fetch
844338493,MUNA SOCIAL SERVICES INC,MUNASOCIALSERVICE.ORG,,,,none,Failed to fetch
990220777,MAKE-A-WISH FOUNDATION OF HAWAII,WISH.ORG/HAWAII,,,,none,Failed to fetch
951966996,ALPHA RESOURCE CENTER OF SANTA BARBARA,WWW.ALPHASB.ORG,,,,none,Failed to fetch
263631295,MOORINGS PARK FOUNDATION INC,WWW.MOORINGSPARK.ORG,,,,none,Failed to fetch
860483792,RONALD MCDONALD HOUSE CHARITIES OF,WWW.RMHCCNAZ.ORG,,,,none,Failed to fetch
942420708,NEXT DOOR SOLUTIONS TO DOMESTIC VIOLENCE,WWW.NEXTDOORSOLUTIONS.ORG,,,,none,Failed to fetch
048295500,FRIENDSHIP HOME INC,WWW.FRIENDSHIPHOME.NET,,,,none,Failed to fetch
330036556,MAKE-A-WISH FOUNDATION OF ORANGE COUNTY,WWW.WISH.ORG/OCIE,,,,none,Failed to fetch
472838482,Garden of Health Inc,www.gardenof healthinc.org,,,,none,Failed to fetch
821536804,MARICI,WWW.MARICI.ORG,,,,none,Failed to fetch
263148282,FRANKLIN COUNTY CHILDREN & FAMILIES COMM,www.franklincountykids.org,,,,none,Failed to fetch
208865521,MOMS AGAINST POVERTY,WWW.MOMSAGAINSTPOVERTY.ORG,,,,none,Failed to fetch
362651505,LITTLE BROTHERS - FRIENDS OF THE ELDERLY,WWW.LITTLEBROTHERSCHICAGO.ORG,,,,none,Failed to fetch
340714776,UNIVERSITY SETTLEMENT INC,UNIVERSITYSETTLEMENT.NET,,,,none,Failed to fetch
256084090,BLAIR COUNTY COMMUNITY ACTION PROGRAM,WWW.BLAIRCAP.ORG,,,,none,Failed to fetch
561752396,NEW HANOVER REGIONAL MEDICAL CENTER,WWW.SUPPORTNOVANTHEALTH.ORG,,,,none,Failed to fetch
660495492,ALIANZA PARA UN PUERTO RICO SIN DROGAS INC,https://alianzaprsindrogas.com/,,,,none,Failed to fetch
611518154,PROJECT HEALING WATERS FLY FISHING INC,WWW.PROJECTHEALINGWATERS.ORG,,,,none,Failed to fetch
830545648,HERITAGE AREA AGENCY ON AGING,HTTP://HERITAGEAAA.ORG/,,,,none,Failed to fetch
264198446,MUSANA COMMUNITY DEVELOPMENT,WWW.MUSANA.ORG,,,,none,Failed to fetch
465318614,MYASWAN INC,www.myglobalheart.org,,,,none,Failed to fetch
020570370,GIVE FOUNDATION INC,HTTPS://WWW.GIVE.DO/,,,,none,Failed to fetch
860558407,MESA COMMUNITY ACTION NETWORK,WWW.TURNANEWLEAF.ORG,,,,none,Failed to fetch
381912094,DEGAGE MINISTRIES,WWW.DEGAGEMINISTRIES.ORG,,,,none,Failed to fetch
461251223,BACKPACK BEGINNINGS,WWW.BACKPACKBEGINNINGS.ORG,,,,none,Failed to fetch
201384250,St Helena Hospital Foundation,www.shhfoundation.org,,,,none,Failed to fetch
823889980,WHITMAN-WALKER FOUNDATION INC,WWW.WHITMANWALKERIMPACT.ORG,,,,none,Failed to fetch
522142708,CENTER FOR URBAN FAMILIES INC,WWW.CFUF.ORG,,,,none,Failed to fetch
930951531,NATIONAL INDIAN CHILD WELFARE,WWW.NICWA.ORG,,,,none,Failed to fetch
452576859,WOMEN MOVING MILLIONS INC,WWW.WOMENMOVINGMILLIONS.ORG,,,,none,Failed to fetch
814247568,THE STORE INC,HTTPS://THESTORE.ORG,,,,none,Failed to fetch
