email,first_name,company,state,website
hello@taquerialospericos.com,,Taqueria Los Pericos,0,https://corralitos.taquerialospericos.com/
hello@taqueriasantacruz.com,,Tacqueria Santa Cruz,0,https://taqueriasantacruz.com/
hello@tbbsunlakes.com,,The Buttered Biscuit,AZ,https://tbbsunlakes.com
hello@thebranchtwainharte.com,,The Branch,0,https://www.thebranchtwainharte.com/
hello@thedogandbear.com,,The Dog and Bear Tavern,CA,https://www.thedogandbear.com
hello@thedoughroom.com,,The Doughroom,0,https://www.thedoughroom.com
hello@themountainhouse.com,,The Mountain House,0,https://www.themountainhouse.com/
hello@theportofcallct.com,,The Port of Call,CT,https://theportofcallct.com/
hello@thyme.com,,Toro Sushi & Stone Grill & Bar,CA,https://www.torofremont.com
hello@tiyasf.com,,Tiya,0,https://tiyasf.com
hello@tooguapo.com,,Peking Tavern,0,http://pekingtavern.com/
hello@tratto-sf.com,,Tratto,CA,https://www.tratto-sf.com/
hello@tsubakila.com,,Tsubaki,0,https://tsubakila.com/
hello@uniteddumplings.com,,United Dumplings,CA,https://www.uniteddumplings.com/
hello@UntamedSpiritsLA.com,,Untamed Spirits,CA,https://www.untamedspiritsla.com/
hello@vin-folk.com,,Vin Folk,CA,https://www.vin-folk.com
hello@wellnesssushi.com,,Wellness Sushi,CO,https://www.wellnesssushi.com/
hello@windowsmb.com,,Windows on the Water,0,https://www.windowsmb.com/
hello@woonkitchen.com,,Woon,0,https://www.woonkitchen.com/
hello@yupddukirvine.com,,YUP DDUK,CA,https://www.yupddukirvine.com
hellobrentwood@plantahq.com,,Planta,0,https://www.plantarestaurants.com/location/planta-brentwood/
hellomarina@plantahq.com,,Planta Cocina,0,https://www.plantarestaurants.com/location/planta-cocina-marina-del-rey/
help@olivescafe.com,,Olives Mediterranean Café,0,https://olivescafe.com/lancaster/
heltonfood@gmail.com,,Sabor A México,0,https://www.saboramex.com/
henriettasdeli24@gmail.com,,Henrietta's Deli,0,https://www.henriettasdeli.com/
hey@eatleven.com,,Leven Deli,CO,https://eatleven.com/
HFCUSA@HOTMAIL.COM,,Halal Fried Chicken,0,https://www.hfcamerica.com
hi@honeyhi.co,,Honey Hi,0,https://honeyhi.co/
hi@mystore.com,,Farmer and The Cook,CA,https://www.farmerandcook.com/
hi@typemade.mx,,Adriatik's Restaurant and Pizzeria,CT,https://adriatiks.com
hifalutintucson@yahoo.com,,HiFalutin Rapid Western Grill,AZ,https://www.hifalutinaz.com/
highsidesalida@gmail.com,,High Side!,0,https://highsidesalida.com/
himalayancafela@gmail.com,,Himalayan Cafe,CA,https://www.himalayancafela.com/
himalayank@gmail.com,,Himalayan Kitchen,CO,http://www.himkitchen.com
himalayankitchen88@gmail.com,,Himalayan Kitchen,0,https://www.himalayankitchensantabarbara.com/
himalayantandoori20@gmail.com,,Himalayan Tandoori & Curry House,CA,https://www.himalayantandoorisd.com
himalayanwindsor@gmail.com,,Himalayan Restaurant,0,https://www.himalayanrestaurantwindsor.com/
himmelbookings@gmail.com,,Himmel Haus,CA,http://himmelhaustahoe.com
hinata.lemongrove2022@gmail.com,,Hinata Sushi,CA,https://hinatasd.com
hinatasushisf@gmail.com,,Hinata,0,https://www.hinatasf.com/
hiring@daikonvallejo.com,,Daikon Korean BBQ,CA,https://www.daikonvallejo.com/
hitoyatai@gmail.com,,Hito Yatai,CA,https://hitoyatai.com
hkloungebistro@gmail.com,,HK Lounge Bistro,CA,https://hkloungebistro.com/
hola@agaveuptown.com,,Agave Uptown,0,https://www.agaveuptown.com/
Hola@casabonitadenver.com,,Casa Bonita,CO,http://www.casabonitadenver.com/
hola@letstaco.com,,The Taco Stand,CA,https://www.letstaco.com/location/san-diego-convoy-st
hola@mytarocco.com,,Tarocco,0,https://mytarocco.com/
HOLA@TACOGUYCT.COM,,0,CT,https://www.tacoguyct.com/
hola@venganzafoods.com,,Taqueria La Venganza,CA,https://www.venganzafoods.com/
holla@fobkitchen.com,,FOB Kitchen,0,https://www.fobkitchen.com/
holla@holYbasildtla.com,,Holy Basil,0,https://www.holybasildtla.com/
holla@novysf.com,,Novy,CA,https://www.novysf.com/
hongyuankebab@gmail.com,,Hongyuan Kebab,CA,https://www.hongyuankebab.com
hop1964@gmail.com,,Family House of Pancakes,0,https://familyhouseofpancakes.com
hospitality@lakehousekt.com,,Lake House Kitchen + Tavern,0,https://lakehousekt.com
host@loquitasb.com,,Loquita,CA,https://www.loquitasb.com/
Host@wolfpeachco.com,,Wolf Peach,CO,https://www.thewolfpeach.com/
hosting@pizza314co.com,,Pizza 3.14,CO,https://pizza314co.com/
hotfishclub@hotmail.com,,Hot Fish Club,0,http://hotfishclub.com/
hothuyhoang@gmail.com,,Kibi's Cafe,0,https://www.kibiscafe.com/
hotsprings@bleumonkeygrill.com,,Bleu Monkey Grill,AR,https://bleumonkeygrill.com/
housebrasserieinfo@gmail.com,,The House Brasserie,AZ,https://thehousebrasserie.com/
houseofgenji@yahoo.com,,House of Genji,0,http://www.houseofgenji.net/
houseofprimerib@aol.com,,House of Prime Rib,CA,https://www.houseofprimerib.net/
hr@bullvalleyroadhouse.com,,Bull Valley Road House,CA,https://bullvalleyroadhouse.com/
hr@punchbowlsocial.com,,Punch Bowl Social,CO,https://punchbowlsocial.com/location/denver/
hr@thekhg.com,,Kentro Greek Kitchen,0,https://kentrogreekkitchen.com/about-us/
huangjason240@gmail.com,,The Moody Crab,AL,https://www.themoodycrab.com/
human@morninggloryrestaurant.com,,Morning Glory,0,https://morningglorybreakfast.com/
humble@peachcobblerfactory.com,,The Peach Cobbler Factory,0,https://www.peachcobblerfactory.com/the-peach-cobbler-factory-locations/654-springville-al
hungry@brooklynsbeerandburger.com,,Brooklyn's Beer & Burgers,AZ,https://brooklynsbeerandburger.com/
hungry@nonglacafe.com,,Nong La,CA,https://www.nonglacafe.com/sawtelle
hungrycowfmt@gmail.com,,HUNGRY-COW K BBQ,CA,https://www.myhungrycow.com/
hunter.holloway@halfshelloysterhouse.com,,Half-Shell Oyster House,AL,https://www.halfshelloysterhouse.com/spanishfort
huntsville@dreamlandbbq.com,,Dreamland BBQ,0,https://dreamlandbbq.com/locations/huntsville/
husrestaurant@gmail.com,,Hu's Szechwan Restaurant,CA,https://husrestaurant.com/
hyshinusushiramen@gmail.com,,Hy Shinu,CA,https://hyshinuramen.com/
i-70diner@hotmail.com,,I-70 Diner,CO,http://i-70diner.tripod.com/
iaminloveny@thered.kitchen,,The Red Dot Vegetarian Kitchen,0,https://thered.kitchen/
ian.bigfish@gmail.com,,Greens and Grains,0,https://greensandgrains.net/
ichikamilpitas@gmail.com,,Ichika,CA,https://www.ichikamilpitas.com/
icybeanco@gmail.com,,Icy Bean Company,0,http://icybean.com/
Idealbar@aol.com,,Ideal Bar & Grill,CA,https://www.idealbarandgrill.com/
ikasushigrill@gmail.com,,0,CA,https://ikasushigrill.com/
ilmororestaurant@gmail.com,,Il Moro,CA,https://ilmoro.com/
ilovefood@burmatown.com,,Burmatown,CA,http://www.burmatown.com/
ilovesushimadison2024@gmail.com,,I Love Sushi,AL,https://ilovesushihuntsville.com/
imbiberjimmy@gmail.com,,Black Sheep Brasserie,CA,https://bsbwillowglen.com/
immthaistreetfood@gmail.com,,Imm Thai Street Food,CA,https://www.immthaistreetfood.com/
impallari@gmail.com,,Soba Ichi,CA,https://sobaichioakland.com
imperialtaqueria@gmail.com,,La Imperial Taqueria,CA,https://laimperialtaqueria.com/
indianhotbreads@gmail.com,,Indian Hot Breads,CT,https://www.indianhotbreads.com/
indiankebabpalace.site@gmail.com,,Indian Kebab Palace,CA,https://indiankebabpalace.us/
indochine2710@gmail.com,,Indochine,CA,https://www.indochinethai.com/
info.fatapples@gmail.com,,Fatapple's Restaurant & Bakery,0,https://fatapplesrestaurant.com/
info.gourmetices@gmail.com,,Cecilie's Gourmet Italian Ices,0,http://www.ceciliesices.com/
info.irvine@bosscatkitchen.com,,Bosscat Kitchen and Libations,CA,https://bosscatkitchen.com/irvine
info.lajolla@thecottagerestaurant.com,,The Cottage,CA,https://cottagelajolla.com/
info.leftwing@gmail.com,,Left Wing,CA,https://www.leftwingbar.com/leftwing-sanjose
info.melrose@crossroadskitchen.com,,Crossroads Kitchen,0,https://crossroadskitchen.com
info.thedresden@gmail.com,,The Dresden Restaurant & Lounge,CA,https://www.thedresden.com/
info@13primesteak.com,,13 Prime Steak,CA,http://www.13primesteak.com/
info@2059restaurantandbar.com,,20/59 Restaurant and Bar,AL,https://2059restaurantandbar.com/
info@24carrotbistro.com,,24 Carrot Bistro,CO,http://www.24carrotbistro.com/
info@260roadhouse.com,,260 Roadhouse,AZ,https://www.260roadhouse.com/
info@2hopewell.com,,2 Hopewell Bistro and Tavern,CT,http://www.2hopewell.com
info@314pibar.com,,3.14 Pi Bar,CO,https://www.314pibar.com/
info@4thstreetmarket.com,,4th Street Market,CA,https://www.4thstreetmarket.com
info@54mint.com,,54 Mint,CA,https://www.54mint.com/
info@701restaurantbar.com,,701 Restaurant & Bar,0,https://www.701restaurantbar.com/
info@7brew.com,,7 Brew Coffee,SC,https://7brew.com/location/south-carolina-north-myrtle-beach-000127
info@94thsandiego.com,,94th Aero Sqaudron,0,https://www.94thsandiego.com/
info@9julio.com,,9 Julio Empanada Kitchen,0,https://www.9julio.com/
info@a16pizza.com,,A16,CA,https://www.a16pizza.com/
info@aappakadaimountainhouse.com,,Aappakadai,CA,https://www.aappakadaimountainhouse.com/
info@activeculturecafe.com,,Active Culture,CA,https://activeculturecafe.com/long-beach/
info@adasfishhouse.com,,Ada's Fish House,0,https://www.adasfishhouse.com/
info@agenzen.com,,Agenzen,0,https://agenzen.com/
info@akasharestaurant.com,,Akasha,0,https://www.akasharestaurant.com/
info@akpanpizza.com,,Panhandle Pizza,0,https://akpanpizza.com/
info@alaskadonjoses.com,,Don Jose's Mexican Restaurant,AK,https://www.alaskadonjoses.com/
info@alcovecafe.com,,Alcove Cafe & Bakery,CA,https://www.alcovecafe.com/
info@alessiapatisserie.com,,ALESSIA Patisserie and Cafe,CA,http://www.alessiapatisserie.com/
info@allhungry.com,,Roma Pizza and Deli,CT,https://romapizzadeli.com
info@almalohidenver.com,,Alma Fonda Fina,CO,https://www.almalohidenver.com/
info@altaadams-2022.mystagingwebsite.com,,Alta,CA,https://altaadams.com/
info@amalficucinaitaliana.com,,Amalfi Cucina Italiana,CA,https://www.amalficucinaitaliana.com
info@amaronela.com,,Amarone Kitchen & Wine,CA,https://www.amaronela.com/
info@americanpizzamfg.com,,American Pizza Manufacturing,0,https://www.americanpizzamfg.com/
info@ammatoli.com,,Ammatoli,0,https://www.ammatoli.com/
info@andriasseafood.com,,Andria's Seafood Restaurant,0,https://www.andriasseafood.com/
info@anejola.com,,Anejo Cantina and Grill,0,https://www.anejola.com/
info@annessopizzeria.com,,Annesso Pizzeria,CA,https://annessopizzeria.com/
info@annettescratchtotable.com,,Annette Scratch to Table,CO,https://www.annettescratchtotable.com/
info@anzios.com,,Anzio's Italian Restaurant,AZ,https://www.anzios.com/
info@aphoticrestaurant.com,,Aphotic,0,https://aphoticrestaurant.com/
INFO@ARMORYSONORA.COM,,The Armory,0,https://www.armorysonora.com/
info@artisanalburgercompany.com,,Artisanal Burger Company,CT,https://abcburgercompany.com/
info@artlunchusa.com,,Art Lunch,CA,https://food.orders.co/sehfscqe
info@astorgasmexicanrestaurant.com,,Astorga's,0,https://www.astorgasmexicanrestaurant.com
info@AtlasTheRestaurant.com,,Atlas,0,https://atlastherestaurant.com/
info@augiessb.com,,Augie's,CA,https://augiessb.com/
info@aungburmaca.com,,Aung Burma,0,https://www.aungburmaca.com/
info@avenidarestaurant.net,,Kalesa,CA,https://mykalesa.com/
info@avvamarketing.com,,Zapatas,AR,https://zapatasmexgrill.com/
info@azaiclub.com,,Arizona American Italian Club,0,https://www.azaiclub.com
info@babybluesbbq.com,,Baby Blues BBQ,CA,https://babybluesbbq.com/
info@bacchuskitchen.com,,Bacchus' Kitchen,0,https://www.bacchuskitchen.com/
info@bacibistroandbar.com,,Baci Bistro and Bar,CA,http://bacibistroandbar.com/
info@backbonerestaurant.com,,Backbone,0,https://www.backbonerestaurant.com/
info@bagginsarizona.com,,Baggin's Gourmet Sandwiches,AZ,https://www.bagginsgourmet.com/
Info@bajekosekuwa.com,,Bajeko Sekuwa,CO,http://www.bajekosekuwa.com/
info@bajiscafe.com,,Baji's Cafe,CA,https://bajiscafe.com/
info@bakedrestaurants.com,,Baked Restaurant,CA,https://www.bakedrestaurants.com/
info@barbareno.com,,Barbareño,CA,https://www.barbareno.com/
info@barbecky.com,,Bar Becky,CA,https://www.barbecky.com/
info@barbravas.com,,BRAVAS AND BAR BRAVAS,CA,https://starkrestaurants.com/bravas.html
info@barchetta.pizza,,Barchetta,CO,https://www.barchetta.pizza/
info@barcrudo.com,,Bar Crudo,0,https://www.barcrudo.com/
info@barndiva.com,,Barndiva,CA,https://www.barndiva.com/
info@barneysbeanery.com,,Barney's Beanery,CA,https://barneysbeanery.com/
info@barrelhousetavern.com,,Barrel House,0,https://barrelhousetavern.com/
info@barrelofmonks.com,,Barrel of Monks Brewing,FL,http://barrelofmonks.com/
info@barriosf.com,,Barrio,CA,https://www.barriosf.com/location/barrio-ghirardelli-square/
info@barriquevenice.com,,Barrique,CA,https://www.barriquevenice.com/
Info@BarSprezzatura.com,,Bar Sprezzatura,0,https://www.barsprezzatura.com/
info@basilandbarley.com,,Basil & Barley Pizzeria Napoletana,CO,https://basilandbarley.com/
info@basilthai.com,,Basil Thai Resaurant & Bar,0,https://www.basilthai.com/
info@basin141.com,,Basin 141,0,https://www.basin141.com/location/basin-141-monrovia/
info@bastaboulder.com,,Basta,0,https://www.bastaboulder.com/
info@baveldtla.com,,Bavel,CA,https://baveldtla.com
info@bawarchibirmingham.com,,Bawarchi Indian Cuisine,0,https://bawarchibirmingham.com/
info@bawarchibiryanis.com,,Bawarchi Biryanis,CA,https://www.bawarchibiryanis.us/
info@bcdtofu.com,,BCD Tofu House,CA,https://www.bcdtofuhouse.com
info@beachchalet.com,,Beach Chalet,0,https://www.beachchalet.com/
info@bearpitbbq.com,,The Bear Pit,CA,https://bearpitbbq.com/
info@beaujos.com,,Beau Jo's Pizza,CO,https://www.beaujos.com/locations/steamboat-springs/
info@beetlehousela.com,,Beetle House,CA,https://beetlehousela.com/
info@bellyuptown.com,,Belly,0,https://www.bellyrestaurants.com/
info@belmontpark.com,,Draft,0,https://www.draftsandiego.com
info@belottirb.com,,Belotti,0,https://belottirb.com/
info@benihana.com,,Benihana,CA,https://www.benihana.com/locations/burlingame-ca-bu/
info@besharamsf.com,,Besharam,0,https://besharamrestaurant.com/
info@bestiala.com,,Bestia,CA,https://bestiala.com/
info@bestpizzaandbrew.com,,Best Pizza and Brew,CA,https://www.bestpizzaandbrew.com/
info@bettinapizzeria.com,,Bettina,CA,https://www.bettinapizzeria.com/
info@bettolabistro.com,,Betolla Bistro,CO,https://www.bettolabistro.com/
info@beyondbread.com,,Beyond Bread,AZ,http://www.beyondbread.com
info@bibijisb.com,,Bibi Ji,CA,https://bibijisb.com/
Info@bigesteakhouse.com,,Big E Steakhouse & Saloon,AZ,https://bigesteakhouse.com/
info@bigmarble.com,,The Breadfruit & Rum Bar,AZ,https://thebreadfruit.com/
info@bigzsimi.com,,Big Z Pizza Family Restaurant,CA,https://www.bigzsimi.com
info@bin707.com,,Bin 707 Foodbar,CO,http://www.bin707.com/
info@biryanizdublin.com,,Biryaniz,0,https://www.biryaniz.com/
info@biscuitsandblues.com,,Biscuits & Blues,CA,https://biscuitsandblues.com/
info@bistango.com,,Bistango Restaurant,0,https://www.bistango.com/contact
info@bistroelan.com,,Bistro Elan,0,https://www.bistroelan.com/
info@bistrovendome.com,,Bistro Vendôme,CO,https://bistrovendome.com/
info@bixrestaurant.com,,Bix,0,https://www.bixrestaurant.com/
info@blastandbrewpismobeach.com,,Blast & Brew,ca,https://blastandbrewpismo.com/
info@blossombitesandeatery.com,,Blossom Bites & Eatery,0,http://www.blossombitesandeatery.com
info@blueagaveswgrill.com,,Blue Agave,CA,https://www.blueagaveswgrill.com/
Info@blueplatesf.com,,Blue Plate,CA,https://www.blueplatesf.com
info@blueriverbistro.com,,Blue River Bistro,0,https://www.blueriverbistro.com/
info@blujamcafe.com,,Blu Jam Cafe,0,https://www.blujamcafe.com
info@bobbygspizzeria.com,,Bobby G's Pizzeria,CA,https://bobbygspizzeria.com/
info@bocapizzeria.com,,Boca Pizzeria & Wine Bar,0,https://www.bocapizzeria.com/
info@bomberaoakland.com,,Bombera Bar & Grill,0,https://www.bomberaoakland.com/
info@bonshabula.com,,Bon Shabu,CA,https://www.bonshabula.com/
info@boosphilly.com,,Boo's Philly Cheesesteaks Silverlake,CA,https://boosphilly.com/
info@boostbowls.com,,Boost Bowls,CT,https://www.boostbowls.com/
info@bossieskitchen.com,,Bossie's Kitchen,CA,https://www.bossieskitchen.com/
info@botanicgardens.org,,Hive Garden Bistro,0,https://www.botanicgardens.org/york-street/dining
info@BottegaValencia.com,,Bottega,0,https://www.bottegavalencia.com/
info@boulderbellota.com,,Bellota,0,https://www.denverbellota.com/
Info@BoulderJapango.com,,Japango,CO,https://boulderjapango.com/
info@boulderteahouse.com,,Boulder Dushanbe Tea House,CO,https://www.boulderteahouse.com/
info@bovinebakeryptreyes.com,,Bovine Bakery,0,https://www.bovinebakeryptreyes.com/
info@boychikkitchen.com,,Boychik,CO,https://www.boychikkitchen.com/general-9-1
info@BrassBearBrewing.com,,Brass Bear Funk Zone,CA,http://www.brassbearbrewing.com/
info@brassbirdcoffee.com,,Brass Bird Coffee & Kitchen,0,http://www.brassbirdcoffee.com/
info@bravocafresh.com,,Bravo Burgers,CA,https://bravoscafresh.com/
Info@breadandhoneyhouse.com,,The Bread And Honey House Arcadia,AZ,https://thebreadandhoneyhouse.com/
info@breadandsaltfrisco.com,,Bread & Salt,CO,https://breadandsaltfrisco.com
info@breakfastrepublic.com,,Breakfast Republic,0,https://breakfastrepublic.com/
info@brisbanelunchtruck.com,,Brisbane Lunch Truck,CA,https://www.brisbanelunchtruck.com/
info@broadmoor.com,,Summit,0,http://www.broadmoor.com/summit/
info@bronxpizza.net,,Bronx Pizza Co.,0,https://bronxpizza.net/
info@brotherscafes.com,,Brothers Cafe,0,http://brotherscafes.com
info@brothersdesserts.com,,Brothers International Desserts Inc,CA,https://brothersdesserts.com/
info@brutalpoodledenver.com,,Brutal Poodle,0,https://brutalpoodledenver.com/
info@bsanfrancisco.com,,B Restaurant and Bar,0,http://bsanfrancisco.com
info@bubbas-smokehouse.com,,Bubba's Smokehouse,0,https://www.bubbas-smokehouse.com
info@bubssandiego.com,,Bub's At The Ballpark,CA,https://bubssandiego.com/
info@bundookhanusa.com,,Bundoo Khan,CA,https://bundookhanusa.com/
info@burmaberkeley.com,,Burma Berkeley,CA,https://www.burmaberkeley.com/
info@burmaburma.com,,Burma! Burma!,0,https://burmaburma.com/
info@burritocity.com,,The Burrito City,CA,https://theburritocity.com/
info@burritoshops.com,,The Burrito Shop,0,http://burritoshops.com/
info@buseybrews.com,,Busey Brews Brewery and Smokehouse,CO,https://buseybrews.com/
info@cafeindiadenver.com,,Cafe India Denver,CO,https://cafeindiadenver.com
info@cafeonetwentythree.com,,Cafe 123,AL,http://www.cafeonetwentythree.com/
info@cafestella.com,,Cafe Stella,CA,https://cafestella.com/
info@cafeugo.com,,Ugo,0,https://www.cafeugo.com/
info@cafevida.net,,Cafe Vida,CA,https://cafevida.net/
info@caffecentral.com,,Caffé Central,CA,https://www.caffecentral.com/burlingame-menu
info@cajunkitchencafe.com,,Cajun Kitchen Cafe,CA,https://cajunkitchencafe.com/
info@cake-crumbs.com,,Cake Crumbs,CO,https://www.cake-crumbs.com/
info@calistogainn.com,,Calistoga Inn Restaurant,0,https://www.calistogainn.com/restaurant
info@caltacofreshgrill.com,,Cal Taco,CA,https://www.caltacofreshgrill.com/
info@camachogarage.com,,Camacho Garage,CT,https://www.camachogarage.com/
info@caminoed.com,,Camino Real Kitchen & Tequila,0,https://www.caminoed.com
info@camomokitchen.com,,California MoMo Kitchen,CA,https://camomokitchen.com
