ein,organization_name,contact_first_name,contact_email,state,ntee_code,mission_description,email_quality_tier,foundation_count,display_count,sector_label
593169443,LEE CONLEE HOUSE INC,Lori,BrooksV@leeconleehouse.org,FL,P43Z,"THE LEE CONLEE HOUSE DOMESTIC VIOLENCE SHELTER IS COMMITTED TO RECOGNIZING AND RESPONDING TO OUR COMMUNITY'S NEED FOR COMPREHENSIVE MULTICULTURAL DOMESTIC VIOLENCE SERVICES. WE UNDERSTAND THAT DOMESTIC VIOLENCE, IN ITS FULLEST SCOPE, IMPACTS PRIMARY VICTIMS, FAMILY MEMBERS, SOCIETY AND FUTURE GENERATIONS. WITH THIS IN MIND, IT IS OUR GOAL TO STOP THE CAMPAIGN OF VIOLENCE BY PROVIDING CRISIS INTERVENTION, EMERGENCY SHELTER, ADVOCACY, TREATMENT, PREVENTION, AND EDUCATION THROUGH THE ESTABLISHMENT OF COMMUNITY PARTNERSHIPS.",A,1299,75,Human Services
593136203,KIDS BEATING CANCER INC,Donnie,margaret@kidsbeatingcancer.com,FL,P20Z,"ORGANIZATION - KIDS BEATING CANCER, INC., (KBC) IS A NONPROFIT, NONSTOCK FLORIDA CORPORATION FORMED IN 1992. KBC PROVIDES ACCESS TO LIFE-SAVING TREATMENTS THROUGH THE SCIENCE OF CELLULAR THERAPY AND ADVANCING PEDIATRIC INNOVATIVE, NOVEL, RESEARCH, MOVING NEW DISCOVERIES TO PATIENT CARE, WHILE SUPPORTING THE CHILDREN AND THEIR FAMILIES THROUGHOUT THE JOURNEY TO A CURE.",A,1299,75,Human Services
202778895,CLINICS CAN HELP INC,Allen,hello@clinicscanhelp.org,FL,E60,TO COLLECT AND PROVIDE MEDICAL EQUIPMENT FOR CHILDREN AND ADULTS IN NEED IN PALM BEACH COUNTY.,A,896,75,Health
650244316,THE BUONICONTI FUND TO CURE,Marc,miamiproject@miami.edu,FL,E122,"THE MISSION OF THE ORGANIZATION IS TO RAISE MONEY FOR, AND AWARENESS OF, THE MIAMI PROJECT TO CURE PARALYSIS, A CENTER OF EXCELLENCE AT THE UNIVERSITY OF MIAMI IN MIAMI, FLORIDA.",A,896,75,Health
463956015,CELANDINE LIFE-PREP ACADEMY INC,Cynthia,administration@clpa13.com,FL,B20,"CULTIVATING LIFE LONG LEARNING THROUGH CORE ACADEMINC INSTRUCTION, COMMUNITY EDUCATION AND BUSINESS KNOW-HOW.",A,1200,75,Education
311471766,CHILDRENS HARBOR INC,Adriene,echafin@childrensharbor.org,FL,P70,"WE MAKE SURE FOSTER CHILDREN STAY UNITED AS A FAMILY BY KEEPING SIBLINGS TOGETHER, RAISING THEM AS OUR OWN AND GIVING THEM THE PROFESSIONAL GUIDANCE THEY NEED TO REBUILD THEIR LIVES.",A,1299,75,Human Services
203760873,CENTRAL CHRISTIAN UNIVERSITY INC,Juan,Info@ccuusa.com,FL,B43,CENTRAL CHRISTIAN UNIVERSITY INC IS A CHRISTIAN ACADEMIC INSTITUTION WITH THE PRIMARY MISSION OF PROVIDING QUALITY CHRISTIAN EDUCATION.,A,1200,75,Education
593425001,MARCO ISLAND HISTORICAL SOCIETY INC,Patricia,hello@themihs.org,FL,A80,"THE MARCO ISLAND HISTORICAL SOCIETY, INC. IS ORGANIZED FOR THE PURPOSE OF PRESERVING THE HISTORY AND HERITAGE OF MARCO ISLAND AND THE SURROUNDING AREAS, PROMOTING AND MAINTAINING AN AWARENESS OF OUR AREA'S HISTORY, AND ITS IMPORTANCE FOR ITS MEMBERS AND THE COMMUNITY. IN FURTHERANCE OF THIS PURPOSE THE MARCO ISLAND HISORICAL SOCIETY, INC.: - PROVIDES PROGRAMS AND PROMOTES HISTORICAL AWARENESS IN THE COMMUNITY; - ENCOURAGES POSITIVE INTERACTIONS AMONG THE MARCO ISLAND HISTORICAL SOCIETY, INC., ITS MEMBERS AND THE RESIDENTS, GOVERNMENT AND OTHER COMMUNITY ORGANIZATIONS, NEIGHBORING COMMUNITIES, AND VISTORS TO MARCO ISLAND; - SUPPORTS ALL ACTIVITIES BELIEVED TO BE BENEFICIAL TO THE COMMUNITY AND ITS MEMBERS; - SPEAKS FOR ITS MEMBERSHIP IN CITY, COUNTY, STATE, AND NATIONAL LEGISLATIVE AND GOVERNMENTAL MATTERS; - OPERATES AND MAINTAINS AT THE MARCO ISLAND HISTORICAL MUSEUM, THE GIFT SHOP, THE OFFICES OF THE SOCIETY, AND THE ROSE HISTORY AUDIRORIUM; - RAISES AND PROVIDES FUNDING FOR EXHIBITS",A,675,75,Arts & Culture
470897469,SIATECH MYCROSCHOOL INC,Alena,Emma.Lewis@siatechmycroschool.org,FL,B29,"SIATECH MYCROSCHOOL, INC. IS A TUITION FREE, PUBLIC CHARTER SCHOOL THAT PROVIDES A PREMIER HIGH SCHOOL DROPOUT RECOVERY PROGRAM ENGAGING STUDENTS THROUGH RELATIONSHIP-FOCUSED, HIGH-TECH, AND RIGOROUS PERSONALIZED LEARNING EXPERIENCES.",A,1200,75,Education
593193026,CHILDREN'S ATHLETIC NETWORK & DANCE,Sunny,brenda@candosports.org,FL,N70Z,"CHILDREN'S ATHLETIC NETWORK AND DANCE OPPORTUNITIES, INC. WAS ESTABLISHED TO ENHANCE THE CHILDREN'S ATHLETIC PROGRAMS OFFERED BY THE CITY OF TAMPA'S PARK AND RECREATION DEPARTMENT AND OTHER AGENCIES. THE MISSION HAS BEEN EXPANDED TO INCLUDE RECREATIONAL SPORTS LEAGUES.",A,297,75,Recreation
591114292,BOYS & GIRLS CLUB OF BAY COUNTY INC,Henry,aquatics@bgcbayfl.org,FL,O21Z,YOUTH DEVELOPMENT,A,371,75,Youth Development
203299844,CROSSROADS ACADEMY INC,Michael,m.anderson@crossroadsacademyocala.com,FL,B20,"ONE HUNDRED TWENTY STUDENTS WITH READING DISABILITIES/ DISORDERS ARE PROVIDED WITH SPECIALIZED SCHOOLING IN A SMALL CLASSROOM SETTING, PREPARING THEM TO RETURN TO REGULAR PUBLIC/PRIVATE SCHOOLS.",A,1200,75,Education
272245867,MATTHEW'S HOPE MINISTRIES INC,Bruce,shelley@matthewshopeministries.org,FL,P20,"MATTHEWS HOPE FOSTERS THE PHYSICAL, EMOTIONAL, AND SPIRITUAL WELL-BEING OF THE HOMELESS MEN, WOMEN, AND CHILDREN OF OUR WEST ORANGE COMMUNITY BY MEETING BASIC NEEDS, DEVELOPING SKILLS, AND RESTORING DIGNITY AND INDEPENDENCE.",A,1299,75,Human Services
812559134,IMSA CENTER FOR PUBLIC SAFETY,Toby,mstinson@imsasafety.org,FL,J21,"PROVIDE CERTIFICATION PROGRAMS FOR THE SAFE INSTALLATION, OPERATION AND MAINTENANCE OF PUBLIC SAFETY SYSTEMS",A,80,75,Employment
274660639,PINELLAS MYCROSCHOOL INC,Susan,Danita.Smith@newmycro.org,FL,B29,"PINELLAS MYCROSCHOOL IS A TUITION FREE, PUBLIC CHARTER SCHOOL THAT PROVIDES A PREMIER HIGH SCHOOL DROPOUT RECOVERY PROGRAM ENGAGING STUDENTS THROUGH RELATIONSHIP-FOCUSED, HIGH-TECH, AND RIGOROUS PERSONALIZED LEARNING EXPERIENCES.",A,1200,75,Education
952535904,LASER INSTITUTE OF AMERICA,Nathaniel,awards@lia.org,FL,U40Z,"LASER INSTITUTE OF AMERICA PROMOTES THE USE OF LASERS AND LASER SAFETY THROUGH EDUCATION, PUBLICATIONS, CONFERENCES AND WORKSHOPS. THROUGH OUR VARIOUS PROGRAMMING, WE CONSISTENTLY IDENTIFY SOLUTIONS TO PROFESSIONAL CHALLENGES BY FACILITATING A COLLABORATIVE ENVIRONMENT FOR INDUSTRY PARTNERS AND EXPERTS. AT LASER INSTITUTE OF AMERICA, WE LEVERAGE OUR ORGANIZATION'S LEADING-EDGE TECHNOLOGIES TO DELIVER HIGHLY ACCESSIBLE AND IMPACTFUL SOLUTIONS TO OUR MEMBERS AROUND THE WORLD.",A,63,65,Science
261960750,HAITI CLINIC INC,Kevin,Donation@haiticlinic.org,FL,E70,"HAITI CLINIC IS A 501(C)(3) NON-PROFIT ORGANIZATION THAT IS DEDICATED TO IMPROVING HEALTHCARE AND HEALTH EDUCATION IN THE IMPOVERISHED NATION OF HAITI SINCE 2007. OUR GOAL IS TO PROVIDE THE RESOURCES NECESSARY TO UTILIZE THE VAST KNOWLEDGE AND ABILITIES OF HEALTHCARE PRACTITIONERS AND OTHER VOLUNTEERS TO IMPACT THE LIVES OF SOME OF THE POOREST PEOPLE IN THE WESTERN HEMISPHERE. THIS INCLUDES ACCESS TO MEDICATIONS AND PHYSICIANS, BASIC NECESSITIES SUCH AS CLEAN WATER AND ADEQUATE NUTRITION, AS WELL AS EDUCATION AND SANITATION TO AN UNDERSERVED COMMUNITY WHERE THERE IS NO RUNNING WATER, NO ELECTRICITY AND NO SEWERS. ABOUT 78% OF HAITIANS SURVIVE ON LESS THAN 2 A DAY, AND MORE THAN HALF THEM LIVE IN EXTREME POVERTY, LESS THAN 1 A DAY.",A,896,75,Health
383674666,LIBERTY YOUTH RANCH INC,Alan,Info@LibertyYouthRanch.org,FL,P73,"To provide residential care and education for boys and girls who, through no fault of their own, are in need of a home, a family, and the opportunity to be children. To support and care for vulnerable families, single moms, and widows, making an eternal difference. We base our concepts on a belief in God and the uniqueness, dignity, and inherent worth of each individual.",A,1299,75,Human Services
263902517,NEXT GENERATIONS OF HOLOCAUST SURVIVORS,Andrew,holocaustlearningexperience@morselife.org,FL,A80,"AN ORGANIZATION OF CHILDREN AND GRANDCHILDREN OF HOLOCAUST SURVIVORS AND ALL THOSE WHO ARE COMMITTED TO EDUCATING FUTURE GENERATIONS BY PRESERVING THE MEMORIES OF THE PAST, CARRYING FORWARD THE MESSAGE INTO THE FUTURE, AND KEEPING THE VOICES ALIVE. WE ARE COMMITTED TO HONORING OUR PARENTS' LEGACY AND THOSE WHO WERE KILLED IN THE HOLOCAUST. WE WILL NOT ALLOW THE WORLD TO DENY OR FORGET THE HOLOCAUST. OUR GOAL IS TO EDUCATE AND RAISE AWARENESS OF WHAT HAPPENED DURING THE HOLOCAUST AND ITS AFTERMATH. WE SEEK TO INSPIRE OUR CHILDREN AND OTHER YOUNG CHILDREN AND OTHER YOUNG PEOPLE THROUGH THE LESSONS OF COURAGE AND SURVIVAL THAT OUR PARENTS DIRECTLY EXPERIENCED. OUR PROGRAMS ENABLE US TO SERVE AS A RESOURCE FOR THE COMMUNITY. THEY EMBODY MESSAGES OF COMPASSION AND UNDERSTANDING AND ENCOURAGE INDIVIDUALS TO STAND UP AGAINST HATRED, EVIL, AND INDIFFERENCE. WE PLEDGE TO KEEP THE STORIES AND MEMORIES ALIVE FROM GENERATION TO GENERATION.",A,675,75,Arts & Culture
651279091,SOUTH ORLANDO SOCCER CLUB INC,Tara,Info@southorlandosoccer.com,FL,N64,INCORPORATE THE FUNDAMENTAL SKILLS OF SOCCER WHILE PLAYING WITHIN A SAFE AND POSITIVE TEAM ENVIRONMENT.,A,297,75,Recreation
461338834,HUNGER FIGHT INC,Sherri,chirag@current.agency,FL,K30,"HUNGER FIGHT PROVIDES DONORS, ADVOCATES AND VOLUNTEERS THE VEHICLE NECESSARY TO END HUNGER AND ILLITERACY THROUGH THE PROVISION OF NUTRITIOUS MEALS TO CHILDREN, SENIORS, AND FAMILIES IN NEED AND AGE-APPROPRIATE BOOKS TO PRESCHOOLERS BY ENGAGING COMMUNITIES AND MOBILIZING PARTNERS.",A,361,75,Food/Agriculture
593109517,HEALTHY START COALITION OF PINELLAS INC,Mary,Info@HealthyStartPinellas.org,FL,E46Z,PRENATAL & INFANT HEALTH CARE. TO ESTABLISH A SYSTEM THAT GUARANTEES THAT ALL WOMEN HAVE ACCESS TO PRENATAL CARE AND THAT ALL INFANTS HAVE ACCESS TO SERVICES THAT PROMOTE NORMAL GROWTH AND DEVELOPMENT.,A,896,75,Health
830697045,INDEPENDENT ELECTRICAL CONTRACTORS FECC,Jeffrey,communications@ieci.org,FL,S46,TO INCREASE THE PROFESSIONALISM OF THE ELECTRICAL CONTRACTOR INDUSTRY THROUGH EDUCATION AND TRAINING.,A,169,75,Community Improvement
592954078,BLUE ANGELS ASSOCIATION INC,George,laura@blueangelsassociation.org,FL,W30,"TO PROMOTE THE GENERAL WELFARE OF THE UNITED STATES NAVY FLIGHT DEMONSTRATION SQUADRON, ""THE BLUE ANGELS"", AND ITS PREDECESSOR ORGANIZATION, THE UNITED STATES NAVY FLIGHT DEMONSTRATION TEAM, AND TO PRESERVE AND MAINTAIN THE HIGH STANDARDS, CUSTOMS, AND TRADITIONS OF THESE ORGANIZATIONS AND THE MEMBERS AND FORMER MEMBERS THEREOF.",A,123,75,Public Policy
596151275,KISSIMMEE VALLEY LIVESTOCK SHOW AND FAIR,Matt,kvls@osceolacountyfair.com,FL,D62Z,"EDUCATION TO FOSTER THE DEVELOPMENT OF EDUCATION, COMMERCE, INDUSTRY AND AGRICULTURE IN OSCEOLA COUNTY AND THE KISSIMMEE VALLEY AREA, AND TO HOLD AND FOSTER FAIRS, LIVESTOCK SHOWS, AND SALES OF PUREBRED LIVESTOCK FOR STOCK BREEDERS, 4-H CLUB MEMBERS OR FUTURE FARMERS OF AMERICA.",A,592,75,Animal-Related
471232139,RESIDENTIAL OPTIONS OF FLORIDA INC,Julian,webmaster@flroof.org,FL,P20,"TO EMPOWER INDIVIDUALS WITH INTELLECTUAL AND DEVELOPMENTAL DISABILITIES TO SUCCESSFULLY OBTAIN AND MAINTAIN AFFORDABLE AND INCLUSIVE HOUSING OF THEIR CHOICE AND TO PRESERVE HOUSING, WHETHER OWNER-OCCUPIED OR RENTAL, THAT IS AFFORDABLE FOR LOW OR MODERATE INCOME PEOPLE, INCLUDING PEOPLE WITH DISABILITIES, IN PERPETUITY THROUGH THE USE OF LONG-TERM GROUND LEASE COVENANTS.",A,1299,75,Human Services
452843994,EMBRACE FAMILIES SOLUTIONS INC,Glen,Hello@RISEcs.org,FL,P20,"WE ARE CHAMPIONS FOR CHILDREN. WE EMPOWER CHILDREN AND FAMILIES TO TRANSFORM THEIR LIVES THROUGH INNOVATIVE, COMMUNITY DRIVEN SOLUTIONS. WE WORK TO HELP FAMILIES STAY TOGETHER, OVERCOME CHALLENGES, AND DEVELOP LONG-TERM STABILITY.",A,1299,75,Human Services
061834542,JACKSONVILLE HISTORIC NAVAL SHIP ASSOCIATION INC,Daniel,events@jaxnavalmuseum.org,FL,A54,TO OPERATE THE JACKSONVILLE NAVAL MUSEUM AND PRESERVE THE USS ORLECK TO HONOR THE LEGACY OF THOSE WHO SERVE(D) AND TO EDUCATE FUTURE GENERATIONS AND MUSEUM VISITORS.,A,675,75,Arts & Culture
590774205,ACHIEVEMENT ACADEMY INC,Kristen,information@achievementacademy.com,FL,B28Z,"TO GIVE CHILDREN THE OPPORTUNITY TO ACHIEVE THEIR MAXIMUM POTENTIAL THROUGH EARLY INTERVENTION, EDUCATION, THERAPIES, AND FAMILY SUPPORT FOR THOSE WITH SPECIAL NEEDS AND AT-RISK FOR DEVELOPMENTAL DELAYS.",A,1200,75,Education
261686406,Brevard Rescue Mission Inc,Chuck,Info@NewLife-Mission.org,FL,L40,"The Organization works to permanently break the cycle of homelessness by providing homeless women with children access to safe shelter, onsite childcare, in-house mental health counseling, access to health care, transportation, education, nutrition, job training, and life skills education in a safe, Christ-centered residential setting. The 12-to-24-month program is designed to lovingly transform families from dependency to self-sufficiency through daily accountability, personal responsibility, and goal advancement.",A,337,75,Housing
464930592,Shirley Proctor Puller Foundation Inc,Bridgette,bridgette.heller@sppf.org,FL,A70,"The mission is to advance literacy and help close the achievement gap for students in South St.Petersburg. The vision is a fully engaged, highly literate youth population who have achieved excellence in reading, math science, resulting in unlimited postgraduate opportunities.",A,675,75,Arts & Culture
592764174,EDUCATIONAL FOUNDATION OF LAKE COUNTY INC,Carman,GrinnellJ@lake.k12.fl.us,FL,B9XZ,"THE EDUCATIONAL FOUNDATION IS THE DIRECT SUPPORT ORGANIZATION FOR LAKE COUNTY PUBLIC SCHOOLS. OUR MISSION IS TO SERVE AS THE CONNECTION BETWEEN OUR COMMUNITY AND PUBLIC EDUCATION, EVALUATING NEEDS AND SECURING RESOURCES TO ENHANCE THE QUALITY OF EDUCATION.",A,1200,75,Education
592931698,Orlando Shakespeare Theater Inc,John,boxoffice@orlandoshakes.org,FL,A650,"TO ENRICH OUR COMMUNITY WITH ENGAGING PROFESSIONAL THEATER, INSPIRING EDUCATIONAL EXPERIENCES AND THOUGHT-PROVOKING NEW PLAYS.",A,675,75,Arts & Culture
830375996,OPEN DOOR HEALTH CENTER INC,Capt,orlandosoto76@yahoo.com,FL,E32,"PROVIDE FREE PRIMARY HEALTHCARE, DIAGNOSTIC AND EDUCATIONAL SERVICES FOR ADULTS, CHILDREN AND TEENS IN A CARING AND COMPASSIONATE TEACHING ENVIRONMENT THROUGH COLLABORATION",A,896,75,Health
593179955,Healthy Start Coalition of Jefferson Madison and,Linda,dhagan@healthystartjmt.org,FL,E80Z,MATERNAL AND CHILD HEALTH PLANNING COALITION. TO ESTABLISH A SYSTEM THAT GUARANTEES THAT ALL WOMEN HAVE ACCESS TO PRENATAL CARE AND THAT ALL INFANTS HAVE ACCESS TO SERVICES THAT PROMOTE NORMAL GROWTH AND DEVELOPMENT.,A,896,75,Health
650670031,HOPE SOUTH FLORIDA INC,Ted,Info@HOPESouthFlorida.org,FL,P80,"PROVIDING HOPE FOR THE HOMELESS AND HURTING THROUGH HOUSING, CASE MANAGEMENT, SUPPORT SERVICES AND STRATEGIC ALLIANCES.",A,1299,75,Human Services
270513560,COMMUNITY BASED CONNECTIONS,Mikelange,complaint@jointcommission.org,FL,P20,"STIMULATE A NATURAL PATH TO SUCCESS FOR CHILDREN BY DELVERING EFFECTIVE SERVICES THAT PROMOTE THIER POSITIVE DEVELOPMENT, STRENGTHEN THEIR FAMILIES AND ENPOWER THIER COMMUNITIES.",A,1299,75,Human Services
591479653,NAPLES CHRISTIAN ACADEMY ASSOCIATION,William,hello@ncanaples.com,FL,B240,"THE MISSION OF NAPLES CHRISTIAN ACADEMY IS TO PARTNER WITH CHRISTIAN PARENTS TO DEVELOP STUDENTS WITH HEARTS IMPASSIONED TO LOVE GOD, MINDS DISCIPLINED TO THINK BIBLICALLY, AND HANDS PREPARED TO SERVE.",A,1200,75,Education
852177522,VEN DA TU MANO FUNDACION INC,Mirna,Contacto@vendatumano.org,FL,P99,"ADDRESSING IMMEDIATE HEALTH, PROTECTION, AND ACCESS TO WATER, SANITATION, AND HYGIENE NEEDS IN VULNERABLE COMMUNITIES IN APURE STATE. COMMUNITY FOOD ASSISTANCE PROGRAM. STRENGTHENING NUTRITION SERVICES, FOOD ASSISTANCE, GBV PREVENTION, AND IMPROVING ACCESS TO HEALTH SERVICES IN BIRUACA AND PEDRO CAMEJO, APURE STATE, USING THE WASH-FIT METHODOLOGY. PROMOTING EFFECTIVE COORDINATION AND HUMANITARIAN ASSISTANCE TO RESPOND TO THE NEEDS OF THE MOST VULNERABLE PEOPLE IN APURE STATE. IMPROVING MATERNAL, NEWBORN, AND REPRODUCTIVE HEALTH OUTCOMES FOR VULNERABLE POPULATIONS LIVING IN ZULIA STATE THROUGH RESPECTFUL AND QUALITY CARE.",A,1299,75,Human Services
591568446,THE ARC BIG BEND INC,Paula,generalinfo@thearcbigbend.org,FL,P82Z,SERVING DISABLED INDIVIDUALS,A,1299,75,Human Services
651036360,MILITARY HERITAGE MUSEUM INC,Gary,tfigliuolo@militaryheritagemuseum.org,FL,A50,"THE MISSION OF THE MILITARY HERTIAGE MUSEUM IS TO PROMOTE AN UNDERSTANDING AND RESPECT FOR THE RICH MILITARY HERITAGE OF THE UNITED STATES AND THE SACRIFICES MADE BY ALL WHO SERVE, LIVING AND DECEASED, EMPHASIZING THAT FREEDOM ISN'T FREE.",A,675,75,Arts & Culture
825091804,GOLF BREVARD INC,Bill,caleb@eke.golf,FL,W20,"THE PRIMARY PURPOSE OF THE CORPORATION IS TO PRESERVE AFFORDABLE PUBLIC GOLF IN SOUTHERN BREVARD COUNTY BY CONTINUALLY IMPROVING THE PHYSICAL CONDITIONS OF THE GOLF COURSES, PROPERLY MANAGE THE COURSES AND MAKE THE COURSES SELF-SUFFICIENT. THE PUBLIC BENEFITS FROM PROPER MANAGEMENT AND CONTINUING COURSE IMPROVEMENTS AND SERVICE TO THE COUNTY.",A,123,75,Public Policy
474274180,THE CHRISTIAN ACADEMY OF WINTER,Taleka,cawhi528@thecawinc.net,FL,B20,"THE PURPOSE OF THE CHRISTIAN ACADEMY OF WINTER HAVEN INC. IS TO PROVIDE A LIFE-LONG, BIBLEBASED, CHRIST-CENTERED PROCESS OF LEADING A CHILD TO CHRIST, BUILDING A CHILD UP IN CHRIST,EQUIPPING A CHILD TO SERVE CHRIST WHILE PROVIDING STUDENTS WITH THE ESSENTIAL SKILLS OF A COMPREHENSIVE QUALITY CHRISTIAN EDUCATION. THE CHRISTIAN ACADEMY OF WINTER HAVEN INC IS A CHRISTIAN SCHOOL. WE PROVIDE A CHRISTIAN EDUCATION FOR STUDENTS FROM KINDERGARTEN THROUGH TWELFTH GRADE.",A,1200,75,Education
341991762,FIT KIDS OF AMERICA CORP,Connie,Info@FitKidsofAmerica.org,FL,N63,"FIT KIDS OF AMERICA, CORP. PROVIDES EDUCATIONAL PROGRAMS FOR CHILDREN INCLUDING PRE-SCHOOL, DAYCARE, ACADEMIC TUTORING, SPECIALIZED YOUTH FITNESS PROGRAMS, TEAM SPORTS, NUTRITION EDUCATION, HEALTHY WEIGHT CONTROL FOR OVERWEIGHT CHILDREN & TEENS WHICH IS PEDIATRICIAN AND DIETICIAN APPROVED & DAY CAMP PROGRAMS.",A,297,75,Recreation
592735429,FRIENDS OF CHILDREN AND FAMILIES INC,Desmond,hr@friendsofchildrenandfamilies.org,FL,P73,"THE PRIMARY MISSION AND PHILOSOPHY OF FRIENDS OF CHILDREN AND FAMILIES, INC. IS TO PROVIDE A NURTURING AND SAFE ENVIRONMENT FOR CHILDREN WHO HAVE BEEN REMOVED FROM THEIR HOMES DUE TO ABUSE OR NEGLECT.",A,1299,75,Human Services
454394892,ALPHA CHARTER OF EXCELLENCE INC,Lisa,newsite26@vultr.guest,FL,B29,"TO INSPIRE ALL CHILDREN TO A LIFELONG LOVE OF LEARNING, EXCELLENCE AND ACADEMIC SUCCESS BY MAXIMIZING STUDENT ACHIEVEMENT THROUGH SERVICE LEARNING ACTIVITIES AND PROJECTS IN A SAFE, NURTURING MICROSOCIETY ENVIRONMENT. THE PURPOSE IS TO PROVIDE QUALITY EDUCATION TO ALL STUDENTS AND PREPARE THEM TO COMPETE IN THE GLOBAL ECONOMY THROUGH THE COLLABORATIVE EFFORTS OF ADMINISTRATORS, TEACHERS, PARENTS AND THE COMMUNITY.",A,1200,75,Education
200038024,THE CHILDREN'S HOME FOUNDATION INC,Irene,fmassaro@childrenshome.org,FL,P300,"TO OWN, MANAGE, MAINTAIN AND CONTROL THE ENDOWMENT TRANSFERRED TO THE ORGANIZATION BY THE CHILDREN'S HOME, INC. D/B/A CHILDREN'S HOME NETWORK (""CHN""). (CONTINUED ON SCHEDULE O)INCOME GENERATED FROM THE FINANCIAL ASSETS ARE USED TO DELIVER PROGRAMS FOR ABUSED AND NEGLECTED CHILDREN, INCLUDING RESIDENTIAL TREATMENT, THERAPY AND COUNSELING, AND FOSTER CARE FOR ABUSED AND NEGLECTED CHILDREN.",A,1299,75,Human Services
650466549,HEALTHY START COALITION OF ST LUCIE,Carol,connect@healthystartslc.org,FL,E46Z,NONE,A,896,75,Health
823194908,LEGAL HAND INC,Sharon,legalhandinc@legalhand.org,FL,I80,QUALITY LEGAL INFORMATION AND ASSISTANCE FOR LOWER INCOME COMMUNITIES.,A,204,75,Crime/Legal
651296861,Crosspointe Academy Inc,Ashley,registrar@cpaclass.org,FL,B20,"To provide an education offering excellence in academic, spiritual and moral training.",A,1200,75,Education
465306030,SUPER SCHOOL INC,Caitlyn,teena@superschool.org,FL,B20,The Super School's primary goal is to assist students with varying disabilities reach their utmost potential in a supportive and nurturing environment. The student is embraced globally and each developmental domain is addressed both individually and collectively.,A,1200,75,Education
650874830,VICTORY FOR YOUTH INC,Rolando,INFO@VICTORYFORYOUTH.ORG,FL,O50,Victory for Youth Inc. VFY dba Share Your Heart SYH assists families adults seniors and children with services food employment clothes and goods in times of need and distress throughout Florida primarily in Miami Dade Broward and N.W. Counties. The organization receives monetary financial support primarily from state funded programs. Other support is obtained in the form of donations of food clothing household goods and volunteer time.,A,371,75,Youth Development
272657962,DIVINE COMMUNITY SERVICES INC,Priscilla,info-lehigh@tifacademy.org,FL,P40,Divine Community Services Inc. Is a community based program that focuses on education homelessness and community education. The mission is to offer innovative programs to assist the community with educational and personal growth. The International Family Academy partners with parents to provide an integrated education which equips students to embrace truth to strive for academic excellence and to exemplify servanthood in their homes and communities.,A,1299,75,Human Services
593191962,TAMPA BAY WATCH INC,Dwayne,tkirby@tampabaywatch.org,FL,C30Z,"TAMPA BAY WATCH IS DEDICATED TO FOSTERING A HEALTHY TAMPA BAY WATERSHED THROUGH COMMUNITY-DRIVEN RESTORATION PROJECTS, EDUCATION PROGRAMS, AND OUTREACH INITIATIVES.",A,316,75,Environment
820569013,Ballet Palm Beach Inc,Don,school@balletpalmbeach.org,FL,A63,"An organization committed to preserving the art of classical ballet, enriching the commmunity through the beauty of ballet, and impacting young lives through the discipline of dance.",A,675,75,Arts & Culture
651054347,BE STRONG INTERNATIONAL INC,Michelle,media@bestrongintl.org,FL,P30,TO PROVIDE HEART SKILLS AND HEALTHY RELATIONSHIP EDUCATION TO YOUTH AND FAMILIES.,A,1299,75,Human Services
650238234,BOCA BALLET THREATRE COMPANY,Mark,mail@bocaballet.org,FL,A63Z,CULTURAL ENRICHMENT THROUGH DANCE.,A,675,75,Arts & Culture
311703246,COMMUNITY RECONSTRUCTION INC,Mathes,Admin@communityreconstructioninc.org,FL,L20,TO ASSIST IN THE DELIVERY OF SOCIAL SERVICES TO THE RESIDENTS OF THE COMMUNITY TO AID THOSE INDIVIDUALS IN RE-ESTABLISHING OR MAINTAINING THEMSELVES AS SELF SUFFICIENT MEMBERS OF,A,337,75,Housing
591410632,UNIVERSITY RATHSKELLER INC,Patricia,webmaster@miami.edu,FL,B80Z,TO SERVICE THE UNIVERSITY OF MIAMI,A,1200,75,Education
020548335,CTAE RESOURCE NETWORK INC,Carra,hotline@ctaern.org,GA,J30,"THE CTAE RESOURCE NETWORK, INC. (CTAERN) IS A NON-PROFIT ORGANIZATION ESTABLISHED IN 2002 TO STRENGTHEN AND SUPPORT CAREER, TECHNICAL, AND AGRICULTURAL EDUCATION (CTAE) INITIATIVES IN GEORGIA. CTAERN IS A UNIQUE CONSORTIUM DEDICATED TO PROVIDING EXEMPLARY PROFESSIONAL DEVELOPMENT ACTIVITIES AND OTHER HIGH QUALITY SERVICES DESIGNED TO MEET THE INSTRUCTIONAL CAREER DEVELOPMNET NEEDS OF THE EDUCATORS OF GEORGIA.",A,66,65,Employment
582139834,BROOKWOOD ENDOWMENT INC,Amos,kcampbell@brookwoodschool.org,GA,T30Z,"THE BROOKWOOD ENDOWMENT FUND, INC. (ENDOWMENT) WAS INCORPORATED ON AUGUST 2, 1994 AS A 501(C)(3) SUPPORT FOUNDATION. THE ENDOWMENT WAS FORMED FOR THE PURPOSE OF ACQUIRING, MANAGING, AND INVESTING AN ENDOWMENT FUND AND SUPPORTING BROOKWOOD SCHOOL, INC.",A,343,75,Philanthropy
