prospect_ein,contact_email,to_email,subdomain,template_used,subject_line,from_address,status,message_id,timestamp,error
812169328,info@olivesupportservices.org,info@olivesupportservices.org,mail,A,Private funders for human services in California,Alec Kleinman <alec@mail.thegrantscout.com>,sent,14a378b8-9213-434e-a327-9ea002d97f53,2026-02-18T15:52:29.321979+00:00,
381790921,accountspayable@detroitwaldorf.org,accountspayable@detroitwaldorf.org,outreach,C,Foundation funding for Waldorf School Association of Mich,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,8e3f430e-5b88-4a48-a29f-1910899b58a3,2026-02-18T15:52:41.165797+00:00,
942883469,OfficeAdmin@ecmhp.org,OfficeAdmin@ecmhp.org,team,A,Private funders for mental health in California,Alec Kleinman <alec@team.thegrantscout.com>,sent,b95529ba-27f1-4afd-bdee-31b4dfca34ce,2026-02-18T15:52:52.822058+00:00,
721223347,info@urec.com,info@urec.com,ai,C,Foundation funding for Urban Restoration Enhancement Corporation,Alec Kleinman <alec@ai.thegrantscout.com>,sent,bafc0bd7-0434-4fef-bf24-de20139091eb,2026-02-18T15:53:02.538560+00:00,
760646721,jan@joyandhope.org,jan@joyandhope.org,connect,A,Private funders for human services in Texas,Alec Kleinman <alec@connect.thegrantscout.com>,sent,742bd997-49ab-4237-a400-53b16e2d20af,2026-02-18T15:53:13.186903+00:00,
844595782,info@makoceag.org,info@makoceag.org,contact,C,Foundation funding for Makoce Agriculture Development,Alec Kleinman <alec@contact.thegrantscout.com>,sent,4165f747-3e0d-4c28-852c-d9f93771acb9,2026-02-18T15:53:24.135709+00:00,
581874451,info@soccerstreets.org,info@soccerstreets.org,email,A,Private funders for recreation in Georgia,Alec Kleinman <alec@email.thegrantscout.com>,sent,21f90811-e3d1-473f-aba4-fb878f518684,2026-02-18T15:53:33.895531+00:00,
943297241,info@animalfixclinic.org,info@animalfixclinic.org,hello,C,Foundation funding for Fix Our Ferals,Alec Kleinman <alec@hello.thegrantscout.com>,sent,593f9c80-71e3-42f6-8b99-9dd36e06d283,2026-02-18T15:53:42.402068+00:00,
205665097,info@angelreach.org,info@angelreach.org,info,A,Private funders for human services in Texas,Alec Kleinman <alec@info.thegrantscout.com>,sent,7c0ff855-6d1f-4ba1-a917-41ec4f8823fa,2026-02-18T15:53:53.472854+00:00,
930408077,help@mazamas.org,help@mazamas.org,insights,C,Foundation funding for Mazamas,Alec Kleinman <alec@insights.thegrantscout.com>,sent,8163dac0-bc01-400d-8dce-1c0933aa4701,2026-02-18T15:54:05.679592+00:00,
720761245,amy@etc-youth.org,amy@etc-youth.org,mail,A,Private funders for human services in Louisiana,Alec Kleinman <alec@mail.thegrantscout.com>,sent,e3874ecf-bde2-43fa-98af-d979b210fa8a,2026-02-18T15:54:16.572388+00:00,
351710780,info@literacyalliance.org,info@literacyalliance.org,outreach,C,Foundation funding for The Literacy Alliance,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,e6b5a2d7-082c-4b5c-994a-f3f65aad0c89,2026-02-18T15:54:28.307464+00:00,
264675556,Info@peacockfamilyservices.org,Info@peacockfamilyservices.org,team,A,Private funders for human services in Washington,Alec Kleinman <alec@team.thegrantscout.com>,sent,c6069b18-591f-49ec-b2b6-03978a26b1bb,2026-02-18T15:54:38.669684+00:00,
473485977,info@wearecatapult.org,info@wearecatapult.org,ai,C,Foundation funding for Catapult Labs,Alec Kleinman <alec@ai.thegrantscout.com>,sent,7be2a75c-3c32-4fc4-9a49-8f8befb7b4ab,2026-02-18T15:54:48.933870+00:00,
710590114,info@alzark.org,info@alzark.org,connect,A,Private funders for health in Arkansas,Alec Kleinman <alec@connect.thegrantscout.com>,sent,1ba9f958-aac4-4505-ad84-8772ae3a7de2,2026-02-18T15:55:01.060928+00:00,
840834567,Shauna.boyd@pueblocc.edu,Shauna.boyd@pueblocc.edu,contact,C,Foundation funding for Pueblo Community College Foundation,Alec Kleinman <alec@contact.thegrantscout.com>,sent,e4edbfeb-b62d-4441-93ef-800755384f52,2026-02-18T15:55:12.688105+00:00,
341921103,mail@salemcommunitycenter.com,mail@salemcommunitycenter.com,email,A,Private funders for recreation in Ohio,Alec Kleinman <alec@email.thegrantscout.com>,sent,44762de5-083f-45de-8dc5-9c8a6116f1b2,2026-02-18T15:55:22.834703+00:00,
841175450,smefoundation@smenet.org,smefoundation@smenet.org,hello,C,Foundation funding for Sme Foundation,Alec Kleinman <alec@hello.thegrantscout.com>,sent,04dc96b4-ab25-446d-9cc6-11460d96b064,2026-02-18T15:55:33.432739+00:00,
030520643,support@womens-empowerment.org,support@womens-empowerment.org,info,A,Private funders for education in California,Alec Kleinman <alec@info.thegrantscout.com>,sent,329727ed-c004-44f4-81f3-38c3f283ed85,2026-02-18T15:55:44.380326+00:00,
223230201,NicoleDAmbrosi@skylandscenter.org,NicoleDAmbrosi@skylandscenter.org,insights,C,Foundation funding for Skylands Center Offering Autism Programs,Alec Kleinman <alec@insights.thegrantscout.com>,sent,f016fbff-c102-44d5-92b4-93c1505028c5,2026-02-18T15:55:54.447293+00:00,
208932952,warren@chfoodpantry.org,warren@chfoodpantry.org,mail,A,Private funders for food and agriculture in Virginia,Alec Kleinman <alec@mail.thegrantscout.com>,sent,64e7f536-0edd-4d4a-a99f-4221b09160ea,2026-02-18T15:56:05.715890+00:00,
942842712,info@scefkids.org,info@scefkids.org,outreach,C,Foundation funding for San Carlos Educational Foundation,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,b335274a-79e9-4fff-bcf0-f7bfe4089667,2026-02-18T15:56:15.350881+00:00,
251222869,admin@valleyamb.org,admin@valleyamb.org,team,A,Private funders for health in Pennsylvania,Alec Kleinman <alec@team.thegrantscout.com>,sent,2e2d27af-e5eb-4534-a525-8d5a5e911312,2026-02-18T15:56:26.387946+00:00,
840738408,boxoffice@townhallartscenter.org,boxoffice@townhallartscenter.org,ai,C,Foundation funding for Littleton Town Hall Arts Center,Alec Kleinman <alec@ai.thegrantscout.com>,sent,f0b7adcb-2166-4c1d-b55a-151376ea0bcc,2026-02-18T15:56:37.614156+00:00,
852901322,contact@tinyheartbeatministries.com,contact@tinyheartbeatministries.com,connect,A,Private funders for civil rights in Washington,Alec Kleinman <alec@connect.thegrantscout.com>,sent,d5a5e453-0183-4d0d-9cab-fedf5e3fa64d,2026-02-18T15:56:46.324489+00:00,
461368900,info@goldenbridgesschool.org,info@goldenbridgesschool.org,contact,A,Private funders for education in California,Alec Kleinman <alec@contact.thegrantscout.com>,sent,e750cffe-7304-49ea-9283-0bc8a7cc23cd,2026-02-18T15:56:56.040099+00:00,
592853796,janets@supportawc.org,janets@supportawc.org,email,A,Private funders for health in Florida,Alec Kleinman <alec@email.thegrantscout.com>,sent,2eae64b4-92a9-44be-87bf-1830218f26d7,2026-02-18T15:57:05.702201+00:00,
421023208,families@lcom.net,families@lcom.net,hello,A,Private funders for human services in Iowa,Alec Kleinman <alec@hello.thegrantscout.com>,sent,9ce03de6-15df-4d50-a95d-91bcebba2743,2026-02-18T15:57:15.901434+00:00,
753137924,avlach@e2epartners.org,avlach@e2epartners.org,info,A,Private funders for education in Texas,Alec Kleinman <alec@info.thegrantscout.com>,sent,a4e93f6f-0a01-41b3-bde0-81afc2314a04,2026-02-18T15:57:26.901256+00:00,
411841238,info@tnetwork.com,info@tnetwork.com,insights,A,Private funders for philanthropy in Colorado,Alec Kleinman <alec@insights.thegrantscout.com>,sent,92e4615a-7baf-4a5a-aed1-541d9bfa986d,2026-02-18T15:57:35.888684+00:00,
160998428,info@homehq.org,info@homehq.org,mail,A,Private funders for housing in New York,Alec Kleinman <alec@mail.thegrantscout.com>,sent,32aad875-05b5-41c4-a39b-4e4dd9208200,2026-02-18T15:57:44.289332+00:00,
731470933,support@bnaishalom.tv,support@bnaishalom.tv,outreach,C,Foundation funding for Lion & Lamb Ministries,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,4468f64e-fe14-4024-98d3-4519984c762f,2026-02-18T15:57:54.800539+00:00,
650006250,info@jewishpalmbeach.org,info@jewishpalmbeach.org,team,A,Private funders for human services in Florida,Alec Kleinman <alec@team.thegrantscout.com>,sent,8395a8a1-edba-4257-93f7-ae04ac1f2cfa,2026-02-18T15:58:04.515550+00:00,
141275432,mia.sherlock@misci.org,mia.sherlock@misci.org,ai,C,Foundation funding for Museum of Innovation and Science,Alec Kleinman <alec@ai.thegrantscout.com>,sent,d23d9b64-4fc9-4755-8a37-e235451cbea6,2026-02-18T15:58:12.894854+00:00,
813653698,Info@OneFutureCV.org,Info@OneFutureCV.org,connect,A,Private funders for education in California,Alec Kleinman <alec@connect.thegrantscout.com>,sent,bba4b20c-6f1e-4628-b480-a9a4755e289f,2026-02-18T15:58:22.623740+00:00,
521055741,info@ranchmd.org,info@ranchmd.org,contact,A,Private funders for human services in Maryland,Alec Kleinman <alec@contact.thegrantscout.com>,sent,bff8d6b8-065c-4ae2-9379-b06bdb28e97e,2026-02-18T15:58:32.912363+00:00,
222123700,info@millhillcenter.org,info@millhillcenter.org,email,A,Private funders for human services in New Jersey,Alec Kleinman <alec@email.thegrantscout.com>,sent,7966e0b6-e135-4cc9-ae49-19f2a08c7f53,2026-02-18T15:58:44.837595+00:00,
541241771,info@frcscv.org,info@frcscv.org,hello,C,Foundation funding for Family Resource Center,Alec Kleinman <alec@hello.thegrantscout.com>,sent,22e290cf-0e1c-4382-87d9-b2780c5dc2a1,2026-02-18T15:58:54.711741+00:00,
382592238,rmcginnis@caringconnectionmi.org,rmcginnis@caringconnectionmi.org,info,A,Private funders for human services in Michigan,Alec Kleinman <alec@info.thegrantscout.com>,sent,cc2fe58f-5507-4bb4-a7c1-5145cde22b61,2026-02-18T15:59:05.253513+00:00,
204690846,info@ngongroad.org,info@ngongroad.org,insights,A,Private funders for health in Minnesota,Alec Kleinman <alec@insights.thegrantscout.com>,sent,4ecdea9b-8ae1-4bb8-81c8-85bdc226c134,2026-02-18T15:59:14.089360+00:00,
383216381,office@ocsportsplex.com,office@ocsportsplex.com,mail,A,Private funders for human services in Michigan,Alec Kleinman <alec@mail.thegrantscout.com>,sent,4f36a2eb-43fa-44cb-9c6d-871e4a6790b2,2026-02-18T15:59:22.809384+00:00,
550487705,info@hcscwv.org,info@hcscwv.org,outreach,C,Foundation funding for Harrison County Senior Citizens Center,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,24ece45e-c100-4940-95fa-91a6f9ef3717,2026-02-18T15:59:33.232202+00:00,
112707016,info@ncbmp.com,info@ncbmp.com,team,A,Private funders for community improvement in Virginia,Alec Kleinman <alec@team.thegrantscout.com>,sent,b771fc84-de68-470f-b592-b95885023873,2026-02-18T15:59:41.815195+00:00,
391691920,musicfestival@musicfestival.com,musicfestival@musicfestival.com,ai,A,Private funders for arts and culture in Wisconsin,Alec Kleinman <alec@ai.thegrantscout.com>,sent,0989ea8c-7934-4ad2-b420-de36c82690a4,2026-02-18T15:59:52.307116+00:00,
208156916,mackenzie@fbbcf.org,mackenzie@fbbcf.org,connect,A,Private funders for human services in Pennsylvania,Alec Kleinman <alec@connect.thegrantscout.com>,sent,f490739e-cb0b-4613-b9c6-9415768a2f07,2026-02-18T16:00:01.074804+00:00,
251635184,casting@carlisletheatre.org,casting@carlisletheatre.org,contact,C,Foundation funding for Carlisle Regional Performing Arts Center,Alec Kleinman <alec@contact.thegrantscout.com>,sent,5ec88f00-9b3a-40c4-93c9-035a93e953e0,2026-02-18T16:00:12.111530+00:00,
820797698,secretary@nccaed.org,secretary@nccaed.org,email,A,Private funders for education in Pennsylvania,Alec Kleinman <alec@email.thegrantscout.com>,sent,cb749ecb-011c-44c6-9253-67511d36b4b9,2026-02-18T16:00:22.486283+00:00,
311341556,info@cainministry.org,info@cainministry.org,hello,A,Private funders for religion in Ohio,Alec Kleinman <alec@hello.thegrantscout.com>,sent,5cfe33cb-3fdc-42a5-a43c-362d8b8c436d,2026-02-18T16:00:32.709905+00:00,
260452137,info@mycaf.org,info@mycaf.org,info,A,Private funders for human services in Massachusetts,Alec Kleinman <alec@info.thegrantscout.com>,sent,110e20d0-0619-4877-9394-558b10b2ad25,2026-02-18T16:00:42.798990+00:00,
521354117,info@blackhistorymuseum.org,info@blackhistorymuseum.org,insights,A,Private funders for arts and culture in Virginia,Alec Kleinman <alec@insights.thegrantscout.com>,sent,8e738a6a-1b26-42a6-9c7d-b761044000ef,2026-02-18T16:00:53.021329+00:00,
237336582,info@clairmontoaks.org,info@clairmontoaks.org,mail,A,Private funders for housing in Georgia,Alec Kleinman <alec@mail.thegrantscout.com>,sent,f2115738-f277-4595-8bf3-cd0fad70d0cb,2026-02-18T16:01:03.010585+00:00,
821919869,info@afashelter.org,info@afashelter.org,outreach,A,Private funders for animal welfare in North Carolina,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,6e29393e-b80d-4b39-ab5e-50ac5469d6aa,2026-02-18T16:01:15.447426+00:00,
610916756,admin@SVRCkentucky.org,admin@SVRCkentucky.org,team,C,Foundation funding for Bluegrass Rape Crisis Center,Alec Kleinman <alec@team.thegrantscout.com>,sent,cb94810f-ae12-4d1d-ae67-be956b2f8f4e,2026-02-18T16:01:25.328921+00:00,
382078803,info@brookviewschool.org,info@brookviewschool.org,ai,A,Private funders for education in Michigan,Alec Kleinman <alec@ai.thegrantscout.com>,sent,55121315-718b-4227-a7e3-8defed9eccae,2026-02-18T16:01:36.722981+00:00,
351389305,info@gospelechoes.com,info@gospelechoes.com,connect,C,Foundation funding for Gospel Echoes Team Association,Alec Kleinman <alec@connect.thegrantscout.com>,sent,93ee62ac-c01b-4e75-a98e-2c98f634211f,2026-02-18T16:01:47.616022+00:00,
236296530,support@amblerambulance.org,support@amblerambulance.org,contact,A,Private funders for health in Pennsylvania,Alec Kleinman <alec@contact.thegrantscout.com>,sent,37d2b25d-4ed5-482e-8363-c2ff80ef35af,2026-02-18T16:01:58.351380+00:00,
221660518,info@bgcgarfield.org,info@bgcgarfield.org,email,C,Foundation funding for Boys & Girls Club of Garfield,Alec Kleinman <alec@email.thegrantscout.com>,error,,2026-02-18T16:02:09.893712+00:00,Too many requests. You can only make 2 requests per second. See rate limit response headers for more information. Or contact support to increase rate limit.
821453897,districtoffice@aplusaz.org,districtoffice@aplusaz.org,hello,A,Private funders for education in Arizona,Alec Kleinman <alec@hello.thegrantscout.com>,sent,ab3ecd7f-2636-4eb5-b449-252203bbe11d,2026-02-18T16:02:18.644276+00:00,
942372185,ellen@kala.org,ellen@kala.org,info,C,Foundation funding for Kala Art Institute,Alec Kleinman <alec@info.thegrantscout.com>,sent,d305ccda-80b0-41c0-a70b-4daed7b13176,2026-02-18T16:02:27.936811+00:00,
020270147,info@riseforbabyandfamily.org,info@riseforbabyandfamily.org,insights,A,Private funders for human services in New Hampshire,Alec Kleinman <alec@insights.thegrantscout.com>,sent,fc8b041e-e1b8-4fef-ba83-d2989c319dec,2026-02-18T16:02:36.495479+00:00,
134158264,information@jicuf.org,information@jicuf.org,mail,C,Foundation funding for Japan Icu Foundation,Alec Kleinman <alec@mail.thegrantscout.com>,sent,2a60ac40-c06d-4e5a-a9e8-f11cce30475e,2026-02-18T16:02:46.936674+00:00,
541144120,rfacemire@wkmuseum.org,rfacemire@wkmuseum.org,outreach,A,Private funders for arts and culture in Virginia,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,787d19ec-ccd8-4cb9-8136-1fb9760bcd25,2026-02-18T16:02:58.801840+00:00,
911178405,jgarretson@supportadvocacyresourcecenter.com,jgarretson@supportadvocacyresourcecenter.com,team,C,Foundation funding for Support Advocacy and Resource Center,Alec Kleinman <alec@team.thegrantscout.com>,sent,723cc5a1-10fb-48bc-b88c-a7ee316089fe,2026-02-18T16:03:10.009165+00:00,
741997269,amurdock@haaonline.org,amurdock@haaonline.org,ai,A,Private funders for education in Texas,Alec Kleinman <alec@ai.thegrantscout.com>,sent,1b7271d9-50ce-4aa5-b5ff-8b4b05fe1df9,2026-02-18T16:03:20.287830+00:00,
472253259,info@nvmusa.org,info@nvmusa.org,connect,C,Foundation funding for NVGM Exploratory,Alec Kleinman <alec@connect.thegrantscout.com>,sent,dfb2dda4-ece6-4dcd-af4d-9d9e287ff47f,2026-02-18T16:03:31.156070+00:00,
741905155,smhfoundation@sheridanhospital.org,smhfoundation@sheridanhospital.org,contact,A,Private funders for health in Wyoming,Alec Kleinman <alec@contact.thegrantscout.com>,sent,525deaf8-f57e-49f9-8fe5-001bd0110500,2026-02-18T16:03:40.681766+00:00,
030364018,info@edgarmay.org,info@edgarmay.org,email,C,Foundation funding for Southern Vermont Health and Recreation Center Foundation,Alec Kleinman <alec@email.thegrantscout.com>,sent,72f78590-4a2e-4cf9-94ff-db3126431302,2026-02-18T16:03:50.493893+00:00,
411513307,boxoffice@lyricarts.org,boxoffice@lyricarts.org,hello,A,Private funders for arts and culture in Minnesota,Alec Kleinman <alec@hello.thegrantscout.com>,sent,b58a92f1-eb05-43d6-baf1-e8fb9ddc0fab,2026-02-18T16:03:58.996485+00:00,
822604098,info@friendsaustin.org,info@friendsaustin.org,info,C,Foundation funding for Friends of the Children - Austin,Alec Kleinman <alec@info.thegrantscout.com>,sent,83e2a88d-e623-4d70-a4ec-ab716262a53e,2026-02-18T16:04:10.551064+00:00,
411901627,info@mnpropane.org,info@mnpropane.org,insights,A,Private funders for community improvement in Minnesota,Alec Kleinman <alec@insights.thegrantscout.com>,sent,3504c2d9-658a-4a7a-b993-047b57bb9f1a,2026-02-18T16:04:19.990569+00:00,
843811937,info@nochildhungry.net,info@nochildhungry.net,mail,C,Foundation funding for No Child Hungry,Alec Kleinman <alec@mail.thegrantscout.com>,sent,24e7c997-a3ec-4deb-9547-4e444b77c47c,2026-02-18T16:04:30.943253+00:00,
270734969,nicole@maslowproject.com,nicole@maslowproject.com,outreach,A,Private funders for youth development in Oregon,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,73ad1e89-520e-41c2-b8a6-6a448a3c14dc,2026-02-18T16:04:42.778729+00:00,
203708656,Info@TheatreHorizon.og,Info@TheatreHorizon.og,team,A,Private funders for arts and culture in Pennsylvania,Alec Kleinman <alec@team.thegrantscout.com>,sent,ff26152a-f86b-49c6-8567-0943e7cd5295,2026-02-18T16:04:53.211362+00:00,
201980713,info@valleyvillagevt.org,info@valleyvillagevt.org,ai,A,Private funders for housing in Vermont,Alec Kleinman <alec@ai.thegrantscout.com>,sent,e6980829-f257-44d1-b802-3ed0741a7a82,2026-02-18T16:05:02.341242+00:00,
730779703,info@neocaa.org,info@neocaa.org,connect,A,Private funders for human services in Oklahoma,Alec Kleinman <alec@connect.thegrantscout.com>,error,,2026-02-18T16:05:14.116464+00:00,Too many requests. You can only make 2 requests per second. See rate limit response headers for more information. Or contact support to increase rate limit.
261211067,rpc@redpinecamp.com,rpc@redpinecamp.com,contact,A,Private funders for youth development in Wisconsin,Alec Kleinman <alec@contact.thegrantscout.com>,sent,dabb102f-24f0-48fc-8935-46fd10e1f8db,2026-02-18T16:05:23.183182+00:00,
850750246,scott.lloyd@racingforals.com,scott.lloyd@racingforals.com,email,A,Private funders for health in North Carolina,Alec Kleinman <alec@email.thegrantscout.com>,sent,e83422c9-5096-46a3-a437-815116c7b443,2026-02-18T16:05:31.584993+00:00,
