ein,org name,state,city,zip,ntee code,sector,form type,tax year,total revenue,total expenses,total assets,contributions grants,program service revenue,grant dependency pct,employee count,volunteer count,num foundation grants,num unique funders,total foundation grant amount,most recent grant year,revenue band,grant dep band,yoy revenue growth,icp score,priority tier,website,mission statement,reach employees 1 10,reach revenue 1m 2m,reach form 990,reach sector e p,reach grant dep 75,reach more employees than volunteers,reach all flags,capacity grant date,capacity grant amount,capacity grant funder ein,capacity grant funder name,capacity grant pct of revenue,received capacity grant,has concrete mission,fundraising likelihood score,likely active fundraiser,fiscal year end soon,has biz dev staff,new to foundations,shares funder with beta,phone
825385916,CAROLINA MEADOWS FOUNDATION INC,NC,CHAPEL HILL,27517,P11,P,990,2023,1328689,630236,2326764,1246852,0,93.84,0,0,0,0,0,,$1M-$2M,90-100%,-13.6,10,1,WWW.CAROLINAMEADOWS.ORG,"TO SOLICIT AND RECEIVE GIFTS, GRANTS, BEQUESTS AND CONTRIBUTIONS FOR THE SUPPORT OF CAROLINA MEADOWS, INC. IN ORDER TO ENHANCE OR EXTEND ITS MISSION, PROGRAMS, SERVICES, AND FACILITIES.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,1,9199424014
863954111,FRIENDS OF ORCAS SENIOR CENTER,WA,Eastsound,98245,P81,P,990,2024,1326228,407295,2303895,1249236,0,94.19,3,100,0,0,0,,$1M-$2M,90-100%,-7.3,10,1,orcasseniors.org,"Orcas Senior Center (OSC) engages the community to provide services, advocacy, and support so that people can live and age well on Orcas Island. Orcas Senior Center supports this community through a variety of opportunities, programs, shared meals, and social and educational events; the promotion of ""sound mind, sound body"" as well as commitment to the community at large.",1,1,1,1,1,0,0,,,,,,0,1,0,0,1,no,1,0,3609199312
200215460,WESTPORT COMMUNITY IMPROVEMENT DISTRICT #1,MO,KANSAS CITY,64111,P99,P,990,2023,1326086,1300338,441241,1311852,0,98.93,0,,0,0,0,,$1M-$2M,90-100%,0.2,10,1,WWW.WESTPORTKCMO.COM,PRIVATE SECURITY FOR AN ENTERTAINMENT DISTRICT,0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,8165314370
461976045,WASHINGTON DC METROPOLITAN POLICE DEPARTMENT MEMORIAL PROJECT,DC,Washington,20001,P20,P,990,2023,1325794,2124440,565236,1324865,0,99.93,0,10,0,0,0,,$1M-$2M,90-100%,-34.5,10,1,https://www.dcpolicememorial.org/,"To restore the Memorial fountain in front of Washington, DC, police headquarters and construct a Wall adjacent thereto with the names of MPD police officers killed in the line of duty, and to restore and maintain the D.C. Metropolitan Police Department (MPD) museum of police artifacts dating back to its founding in 1861 by President Abraham Lincoln and thereby educate the public on the rich history of MPD.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,2022921430
832517243,OPEN SOURCE IMAGING CONSORTIUM INC,MI,SAUGATUCK,49453,E03,E,990,2023,1324803,2387038,3032618,1324803,0,100,0,12,0,0,0,,$1M-$2M,90-100%,-48.7,10,1,OSICILD.ORG,"CATALYZE THE DISCOVERY OF WIDELY USABLE DIAGNOSTIC CRITERIA BY DEFINING DIGITAL IMAGING BIOMARKERS FOR IDIOPATHIC PULMONARY FIBROSIS AND FIBROTIC INTERSTITIAL LUNG DISEASES, WHICH ARE CURRENTLY EXTREMELY DIFFICULT TO DIAGNOSE AND TREAT BEFORE PERMANENT, AND OFTEN FATAL, DISEASE PROGRESSION HAS OCCURED.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,7755270160
813542986,EXCELLENT COMMUNITY SERVICES INC,DC,WASHINGTON,200033544,P40,P,990,2024,1324121,1327314,66946,1324121,0,100,0,,0,0,0,,$1M-$2M,90-100%,,10,1,,THE PRIMARY PURPOSE OF THE ORGANIZATION IS TO PROVIDE ADULT DAYCARE PROGRAM TO YOUNG ADULT,0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,2405524551
923222958,SUENOS FOUNDATION,TX,AUSTIN,787213104,P20,P,990,2023,1321515,193060,1128455,1321515,0,100,0,5,1,1,5000,2023,$1M-$2M,90-100%,,10,1,WWW.SUENOSFOUNDATION.ORG,"THE MISSION OF THE SUENOS FOUNDATION IS TO CONNECT VULNERABLE POPULATIONS WITH COMPREHENSIVE SERVICES AND RESOURCES THAT AIM TO PROVIDE A BRIGHTER FUTURE ABUNDANT WITH PROMISE, PROSPERITY, AND PEACE.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,0,0,7373518354
820331595,ASSISTANCE LEAGUE OF BOISE IDAHO,ID,GARDEN CITY,83714,P60Z,P,990,2023,1318724,1179211,4496079,1191859,2902,90.38,0,366,3,1,15000,2024,$1M-$2M,90-100%,,10,1,ASSISTANCELEAGUE.ORG/BOISE,ASSISTANCE LEAGUE OF BOISE IDAHO VOLUNTEERS TRANSFORM THE LIVES OF CHILDREN AND ADULTS THROUGH COMMUNITY PROGRAMS.,0,1,1,1,1,0,0,,,,,,0,0,0,0,0,yes,0,0,2083774327
770654511,NEW BETHEL COMMUNITY DEVELOPMENT,MS,BILOXI,39530,P20,P,990,2023,1318712,121103,1202931,1318712,0,100,0,75,0,0,0,,$1M-$2M,90-100%,,10,1,NEWBETHELCDC.COM,"THE MISSION OF THE NEW BETHEL CDC IS TO IMPROVE THE QUALITY OF LIFE FOR OURSELVES, OUR FAMILIES, AND OUR NEIGHBORS BY WORKING TOGETHER ON PROJECTS AND ISSUES THAT WILL MAINTAIN AND/OR CREATE AFFORDABLE HOUSING, FULFILL TRANSPORTATION NEEDS, PROVIDE RAPID RESPONSE DISASTER RELIEF AND SUPPORT ECONOMIC OPPORTUNITIES FOR BUSINESSES AND RESIDENTS OF THE COMMUNITY.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,2284328012
204095776,FLOYD VALLEY HOSPITAL FOUNDATION,IA,LE MARS,51031,E112,E,990,2023,1318555,1197468,1857410,1149597,0,87.19,0,0,3,2,34837,2023,$1M-$2M,75-90%,352.6,10,1,NA,"THE EXEMPT PURPOSE OF THE FOUNDATION IS TO IMPROVE THE HEALTH STATUS OF RESIDENTS OF LE MARS, IOWA AND THE SURROUNDING AREA BY CREATING COMMUNITY AWARENESS AND BY FUNDRAISING IN SUPPORT OF COMMUNITY HEALTH PROJECTS AND PROGRAMS WHICH DIRECTLY BENEFIT FLOYD VALLEY HOSPITAL.",0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,0,0,7125463398
454698768,50CAN ACTION FUND INC,DC,WASHINGTON,20010,P20,P,990,2023,1317508,1818109,4594703,1279304,0,97.1,0,4,0,0,0,,$1M-$2M,90-100%,-65.5,10,1,50CANACTIONFUND.ORG,WE STRIVE TO ENACT POLICIES THAT ADVANCE OUR VISION OF AN EQUITABLE EDUCATION SSYSTEM. WE ARE COMMITTED TO PUTTING KIDS AT THE CENTER OF ALL THE PUBLIC EDCUATION DECISIONS WE MAKE IN OUR COMMUNITIES AND STATES.,0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,3014588452
161526805,MALAWI CHILDREN'S VILLAGE,AK,ANCHORAGE,99524,P70,P,990,2023,1316094,430847,1196573,1316094,0,100,0,10,0,0,0,,$1M-$2M,90-100%,229.4,10,1,MALAWICHILDRENSVILLAGE.ORG,"ENHANCING THE LIVES OF ORPHANS BY PROVIDING HEALTH, SOCIAL, AND EDUCATIONAL RESOURCES IN MALAWI.",0,1,1,1,1,0,0,,,,,,0,1,0,0,0,no,1,0,9073375036
300651903,BATTERY PARK ALUMNI ASSOCIATION,SC,HEMINGWAY,295541086,P20,P,990,2023,1314180,439330,879773,1314180,0,100,0,0,0,0,0,,$1M-$2M,90-100%,17399.1,10,1,,"The organization conduct and organize an annual ""Back to Battery parade for the community. The mission is to bring community seniors and children together and embrace educational knowledge and growth activities in community",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,8433561687
833403994,Across Nigeria,CT,new hartford,06057,P20,P,990,2023,1314133,355105,1008519,1283129,0,97.64,0,10,0,0,0,,$1M-$2M,90-100%,1433.7,10,1,https://www.acrossnigeria.org/,"As a community, we are devoted to seeing Nigeria and the surrounding regions transformed. We are also devoted to seeing people's lives changed by experiencing the love of God through Jesus Christ. We firmly believe this will happen through outreach, discipleship, and encouraging believers in their faith.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,1,1,6518291241
844147678,THE HIV AND HEPATITIS POLICY,DC,WASHINGTON,20009,E05,E,990,2023,1313570,1037874,1097692,1300000,0,98.97,3,,0,0,0,,$1M-$2M,90-100%,4.5,10,1,HTTPS://HIVHEP.ORG/,"THE HIV+HEPATITIS POLICY INSTITUTE PROMOTES QUALITY AND AFFORDABLE HEALTHCARE FOR PEOPLE LIVING WITH OR AT RISK OF HIV, HEPATITIS, AND OTHER SERIOUS AND CHRONIC HEALTH CONDITIONS. MONITORS POLICIES THAT IMPACT THE PREVENTION AND TREATMENT OF HIV, VIRAL HEPATITIS, AND OTHER HEALTH CONDITIONS IN THE UNITED STATES. COMMUNICATES WITH MEMBERS OF THE HIV, HEPATITIS, AND OTHER PATIENT GROUP COMMUNITIES ON KEY POLICY ISSUES THAT IMPACT THEIR ACCESS TO HEALTHCARE. EDUCATES POLICYMAKERS AND MEMBERS OF THE MEDIA ABOUT EFFORTS TO END BOTH HIV AND HEPATITIS IN THE UNITED STATES AND TO IMPROVE ACCESS TO QUALITY AND AFFORDABLE HEALTHCARE FOR PEOPLE WITH OR AT RISK OF SERIOUS OR CHRONIC HEALTH CONDITIONS.",1,1,1,1,1,1,1,,,,,,0,0,0,0,1,no,1,0,2024623042
873228670,FAMILY YMCA OF MARION AND POLK COUNTIES,OR,SALEM,97308,P19,P,990,2023,1312691,1338226,29079983,1312375,0,99.98,0,5,0,0,0,,$1M-$2M,90-100%,88,10,1,WWW.THEYONLINE.ORG,"TO FINANCIALLY SUPPORT THE FAMILY YOUNG MEN'S CHRISTIAN ASSOCIATION OF MARION AND POLK COUNTIES, WHOSE MISSION IS TO STRENGTHEN OUR COMMUNITY THROUGH YOUTH DEVELOPMENT, HEALTHY LIVING AND SOCIAL RESPONSIBILITY, AND TO PUT CHRISTIAN PRINCIPLES INTO PRACTICE THROUGH PROGRAMS THAT BUILD A HEALTHY SPIRIT, MIND AND BODY FOR ALL.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,1,0,5039906255
471023395,ROSS LYNN CHARITABLE FOUNDATION INC,LA,RUSTON,71273,P20,P,990,2023,1311992,132102,1359250,1237960,67944,94.36,1,,0,0,0,,$1M-$2M,90-100%,,10,1,WWW.ROSSLYNNFOUNDATION.ORG,"CULTIVATING COMPASSION IN INDIVIDUALS, FAMILIES, AND COMMUNITIES THROUGH ART, OUTDOOR ADVENTURE, AND HEALTHY LIVING.",1,1,1,1,1,1,1,,,,,,0,0,0,0,1,no,1,0,6016131954
364480325,SOUTH SUBURBAN COUNCIL ON,IL,ALSIP,60803,P85,P,990,2022,1311391,1300849,230244,1311386,0,100,0,22,2,1,166827,2023,$1M-$2M,90-100%,-70,10,1,N/A,"TO PROVIDE RENT, MORTGAGE, AND UTILITY ASSISTANCE TO THE POOR IN CHICAGO'S SOUTH SUBURBAN COMMUNITY.",0,1,1,1,1,0,0,12/31/2023,86543,366048673,READE INDUSTRIAL FUND,6.6,1,0,0,0,0,no,0,0,7089955786
352644078,SEXUAL VIOLENCE LAW CENTER,WA,Seattle,98104,P62,P,990,2023,1310859,851660,812069,1274636,0,97.24,0,20,2,1,40000,2023,$1M-$2M,90-100%,158,10,1,www.svlawcenter.org,"Sexual Violence Law Center (SVLC) is a nonprofit law firm that protects the safety, privacy, and civil rights of survivors of sexual and gender-based violence in Washington through holistic and trauma-informed practices rooted in race and gender equity principles.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,0,0,2063127852
010731449,AURORA AREA AFRICAN AMERICAN MEN OF UNITY,IL,Aurora,605071534,P20,P,990,2023,1304927,1304927,326647,1299443,0,99.58,0,12,0,0,0,,$1M-$2M,90-100%,68,10,1,aamou.org,"To be the positive role models, mentors and father figures to at risk youth ages 7-18 to educate, motivate and equip them with tools to overcome adversity, space for healthy development and readiness for achievement of school and life success. And empower the underserved to become productive member of our society, law biding citizens in a thriving community, city, and state.",0,1,1,1,1,0,0,,,,,,0,0,0,0,0,uncertain,1,0,6306061910
454898672,No Place Left Inc,PA,Dillsburg,17019,P20,P,990,2023,1304570,1291292,117741,1304532,0,100,0,3,0,0,0,,$1M-$2M,90-100%,45.8,10,1,N/A,Promote awareness and provide financial support for social welfare programs and leadership training in South Asia.,0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,9196091110
824422113,INTREPID EVENTS INC,ID,KETCHUM,83340,P20,P,990,2023,1302954,1227293,293853,1229881,0,94.39,0,70,3,3,221700,2023,$1M-$2M,90-100%,93.7,10,1,WWW.SUNVALLEYTOURDEFORCE.COM,INTREPID EVENTS INC. AIMS TO CREATE UNIQUE EVENTS THAT ENGAGE VISITORS AND LOCALS AND RAISE FUNDS TO SUPPORT LOCAL CHARITIES MAKING A DIFFERENCE IN THE COMMUNITY.,0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,0,0,2083093395
660848608,FUNDACION JOSE LA MAKINA BERRIOS INC,PR,COTO LAUREL,00780,P80,P,990,2023,1302905,255516,1050542,1302818,0,99.99,0,10,0,0,0,,$1M-$2M,90-100%,,10,1,https://lamakinafoundation.com/,"TO EMPOWER AND TRANSFORM THE LIVES OF CHILDREN AND COMMUNITIES THROUGH SPORTS, EDUCATION, AND INSPIRATION, NURTURING A BRIGHTER FUTURE FOR THE NEXT GENERATION. TO PROVIDE THE NECESSARY RESOURCES TO CHILDREN WITHOUT HOME, PARENTS, ETC ON PR.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,1,0,7872909290
462945494,POINT OF CARE MARKETING ASSOCIATION,DC,WASHINGTON,20006,E99,E,990,2023,1301409,1196175,546053,1301409,0,100,0,,0,0,0,,$1M-$2M,90-100%,43.8,10,1,WWW.POCMARKETING.ORG,ADVOCATE FOR THE EFFECTIVE USE OF THE POINT OF CARE CHANNEL TO ADVANCE HEALTH AND HEALTHCARE OUTCOMES.,0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,9898595015
451076116,VETERANS RELIEF NETWORK INC,IN,DYER,46311,P20,P,990,2023,1301100,1317737,112940,1301100,0,100,2,0,0,0,0,,$1M-$2M,90-100%,9.7,10,1,WWW.VETERANSRELIEFNETWORK.ORG,OUR FINANCIAL ASSISTANCE PROGRAM HELPS THOSE HEROES AND THEIR FAMILIES WHEN IT BECOMES DIFFICULT FOR THEM TO COPE WITH EVER INCREASING COSTS BE IT MEDICAL OR SIMPLY DAILY LIVING EXPENSES.,1,1,1,1,1,1,1,,,,,,0,1,0,0,1,no,1,0,2197987436
742353686,GREATER RANDOLPH AREA SERVICES,TX,CONVERSE,78109,P81Z,P,990,2023,1300387,1324106,1355244,1178288,75564,90.61,1,125,0,0,0,,$1M-$2M,90-100%,-2.7,10,1,WWW.GRASP211.ORG,WE WILL PROVIDE HELP TO NEEDY INDIVIDUALS AND FAMILIES IMPROVING THEIR QUALITY OF LIFE AND PROMOTING SELF-SUFFICIENCY.,1,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,1,0,2106586351
883028041,CHARLESVIEW CHARITIES INC,MA,BRIGHTON,02135,P80,P,990,2023,1300000,775803,886655,1300000,0,100,1,10,0,0,0,,$1M-$2M,90-100%,73.3,10,1,N/A,"CHARLESVIEW CHARITIES, INC. IS DEDICATED TO ADVANCING THE WELL-BEING OF INDIVIDUALS AND FAMILIES AND PROMOTING THE DIVERSITY AND VIBRANCY OF THE ALLSTON/BRIGHTON COMMUNITY. WE DO THIS BY PROVIDING HEALTHY, AFFORDABLE HOMES; OFFERING PROGRAMS DESIGNED TO ENRICH, EDUCATE AND INSPIRE; AND ENGAGING IN INNOVATIVE PHILANTHROPY.",1,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,1,0,7817941000
991646140,Zichron Moshe,OH,CLEVELAND HEIGHTS,44118,P30,P,990,2024,1296141,32000,1269907,1270997,0,98.06,0,,0,0,0,,$1M-$2M,90-100%,,10,1,N/A,"To invest in the Greater Cleveland Community identifying widows and orphans who would benefit from financial, social and cultural enhancements to improve the quality of life of those individuals and thereby elevate the quality of life for the Greater Cleveland Community",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,1,0,2162258655
862365559,HUB ARGENTINE INC,KS,Kansas City,66106,P20,P,990,2023,1294722,493657,1269096,1252083,42080,96.71,0,700,0,0,0,,$1M-$2M,90-100%,182.6,10,1,www.thehubargentine.org,"Our vision is for the Argentine neighborhood to be a diverse and welcoming community, celebrating the God-given gifts of every person where health, wholeness, and joy thrive. We connect people to individual gifts, neighbors, faith and culture, vital resources for health and wholeness, stories, and joy.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,9138314531
822722946,Clean Cause Foundation,TX,Austin,78757,P20,P,990,2023,1294079,1193069,628257,1292731,0,99.9,3,0,3,3,56000,2023,$1M-$2M,90-100%,,10,1,www.cleancause.org,"To bridge the critical gap between addiction and early recovery, by funding recovery housing initiatives that promote best practices, further research, and impact systems change.",1,1,1,1,1,1,1,,,,,,0,0,0,0,1,no,0,0,5126364419
431964461,COASTAL DISTRICT COUNCIL OF THE,SC,CHARLESTON,29412,P60,P,990,2023,1293149,1348743,516485,1242971,22624,96.12,0,35,0,0,0,,$1M-$2M,90-100%,18.1,10,1,NONE,"THE SOCIETY DISTRIBUTES FOOD, CLOTHING, MEDICAL SUPPLIES, HOUSING AND UTILITY COSTS TO NEEDY FAMILIES AND REFERS THEM TO OTHER ORGANIZATIONS WHEN APPROPRIATE WITH NO DISTINCTION TO RACE, RELIGION, CULTURAL BACKGROUND, SEX OR AGE.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,8437627989
651048299,PALM BEACH COUNTY MEDICAL SOCIETY,FL,WEST PALM BEACH,33406,E70,E,990,2023,1290134,1257187,438356,1201741,19443,93.15,0,21,0,0,0,,$1M-$2M,90-100%,,10,1,WWW.PMCMS.ORG,"PALM BEACH COUNTY MEDICAL SOCIETY SERVICES, INC. (PBCMSS/ORGANIZATION) IS A NOT-FOR-PROFIT THAT PROVIDES AND IMPROVES PATIENTS' ACCESS TO HEALTH CARE, INFORMS AND EDUCATES THE PUBLIC ON HEALTH CARE ISSUES, AND COORDINATES CONTINUING MEDICAL EDUCATION FOR PHYSICIANS AND ALLIED HEALTH PROFESSIONALS. THE ORGANIZATION ALSO COLLECTS AND STUDIES INFORMATION ON THE HEALTH CARE DELIVERY SYSTEM AND RECOGNIZES GROUPS AND INDIVIDUALS WHO STRIVE TO IMPROVE THE QUALITY OF HEALTH CARE IN PALM BEACH COUNTY.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,5614333955
134369009,THE RYAN FOUNDATION INC,TX,DALLAS,75240,P62,P,990,2023,1282706,1411741,308901,1282706,0,100,0,1663,0,0,0,,$1M-$2M,90-100%,7.6,10,1,NONE,"THE PRIMARY ACTIVITY OF THE FOUNDATION WILL BE THE MAKING OF GRANTS TO QUALIFYING INDIVIDUALS AND TO OTHER CHARITABLE, RELIGIOUS, AND EDUCATION ORGANIZATIONS THAT ARE EXEMPT FROM FEDERAL INCOME TAX UNDER SECTION 501(C)(3) OF THE CODE.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,9729340022
870879831,Mision Para Cristo Inc,AR,Judsonia,72081,P20,P,990,2024,1282473,1259747,215549,1282473,0,100,0,11,2,1,5000,2023,$1M-$2M,90-100%,0.1,10,1,www.misionparacristo.com,See Schedule O,0,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,0,0,3185602868
341550591,RAINBOW OF HOPE FOUNDATION INC,OH,MT HOPE,44660,E83Z,E,990,2023,1282360,1330606,879257,1251872,0,97.62,0,50,0,0,0,,$1M-$2M,90-100%,10.7,10,1,,TO PROVIDE FUNDING FOR MEDICAL-RELATED COSTS TO THE UNDERPRIVILEGED.,0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,1,0,3306745062
464692924,SOMALI FAMILY SAFETY TASK FORCE,WA,SEATTLE,98118,P84,P,990,2023,1281727,1054141,2274991,1281727,0,100,0,,2,2,8000,2023,$1M-$2M,90-100%,,10,1,somalifamilysafetytaskforce.org,To empower immigrant and refugee women and their families by providing culturally appropriate services that embody the core values of our community,0,1,1,1,1,0,0,12/31/2023,5000,911276047,GROUSEMONT FOUNDATION,0.4,1,0,0,0,1,no,0,0,2064959504
844497354,Global Aid Inc,GA,WOODSTOCK,30188,P20,P,990,2023,1281000,1225642,287535,1281000,0,100,0,,0,0,0,,$1M-$2M,90-100%,-7.9,10,1,,Support Overseas Charities and Orphanages,0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,8888285888
237265172,MARTIN LUTHER KING JR CHILD CARE CENTER,KS,Salina,67401,P33Z,P,990,2023,1280458,1274488,42333,1280458,0,100,3,3,0,0,0,,$1M-$2M,90-100%,-0.8,10,1,,Administers Child and Adult Care Food Program for In-Home Child Care Providers,1,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,1,0,7858275808
742892751,MEDICAL CENTER ALLIANCE,TX,SAN ANTONIO,78218,E60,E,990,2024,1279310,1008648,7518910,1000000,0,78.17,0,0,0,0,0,,$1M-$2M,75-90%,-14.2,10,1,WWW.SOUTHTEXASMED.COM,"PROMOTE THE ECONOMIC GROWTH OF THE SOUTH TEXAS MEDICAL CENTER BY RETAINING GOOD, HIGH-PAYING JOBS, MAKING HEALTHCARE MORE ACCESSIBLE TO THE ENTIRE COMMUNITY, AND CREATING AN ENVIRONMENT TO ATTRACT EVEN MORE QUALITY EMPLOYMENT OPPORTUNITIES.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,2102236383
462835793,HEALTHY COMMUNITIES OF CLINTON COUN,IN,FRANKFORT,46041,E70,E,990,2023,1278188,1120293,632188,1187219,0,92.88,0,,0,0,0,,$1M-$2M,90-100%,77.7,10,1,HEALTHYCLINTONCOUNTY.ORG,"THE MISSION OF HEALTHY COMMUNITES OF CLINTON COUNTY IS TO ADVANCE THE HEALTH STATUS AND REDUCE RISK FACTORS THAT LEAD TO CHRONIC DISEASE AMONG THE RESIDENTS OF CLINTON COUNTY, INDIANA.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,7656596063
934226888,Heros Foundation Inc,AZ,Wickenburg,85390,P60,P,990,2024,1277750,1276325,1425,1277750,0,100,0,0,0,0,0,,$1M-$2M,90-100%,314.6,10,1,herosfoundation.org,Provide Rapid ReHousing and Emergency Housing Solutions to men women single parents and families in or near homelessness. Additionally we refer these same individuals to other organizations for supportive services.,0,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,1,0,4143011687
263890094,CENTER FOR CHINESE CHURCH STUDIES,NV,LAS VEGAS,89119,P99,P,990,2023,1276932,360,4097921,1276932,0,100,0,7,0,0,0,,$1M-$2M,90-100%,,10,1,WWW.CHINESECHURCHSTUDIES.ORG,"TO CREATE, PUBLISH AND DISTRIBUTE RELIGIOUS LITERATURE AND MATERIAL.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,7149142340
820797090,Saved by Grace Glynn Inc,GA,Brunswick,31523,P20,P,990,2024,1275106,195234,1387317,1265240,5965,99.23,0,,0,0,0,,$1M-$2M,90-100%,,10,1,,"The purpose of Saved by Grace Glynn is to provide and meet, through charitable service, the needs of the ""least of these"", the less desirables of our community; those that may be overlooked by others.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,9122170256
472458036,LITTLE BROTHERS FRIENDS OF THE,MI,HANCOCK,49930,P12,P,990,2023,1274540,528770,2520021,1094233,0,85.85,0,8,0,0,0,,$1M-$2M,75-90%,,10,1,HOUGHTON.LITTLEBROTHERS.ORG/FOUNDATION,TO PROVIDE LITTLE BROTHERS - FRIENDS OF THE ELDERLY UPPER MICHIGAN CHAPTER WITH FINANCIAL SUPPORT TO PROVIDE PROGRAMS AND SERVICES,0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,1,0,9062823406
462030419,NILC IMMIGRANT JUSTICE FUND,DC,WASHINGTON,20043,P84,P,990,2022,1274067,1713503,453991,1274067,0,100,0,6,0,0,0,,$1M-$2M,90-100%,-0.9,10,1,WWW.IMMIGRANTJUSTICEFUND.ORG,"ESTABLISHED IN 2013 AS THE 501(C)(4) AFFILIATE OF THE NATIONAL IMMIGRATION LAW CENTER (NILC), THE NILC IMMIGRANT JUSTICE FUND'S (IJF) MISSION IS FOCUSED ON BUILDING IMMIGRANT POWER AND ADVANCING EFFECTIVE AND FAIR IMMIGRATION POLICY THROUGH CIVIC ENGAGEMENT CAMPAIGNS. THE IJF RELIES ON ITS EXTENSIVE CONNECTIONS WITH ADVOCACY GROUPS NATIONWIDE, ADVOCACY EXPERIENCE, EXPERTISE ON ISSUES THAT AFFECT IMMIGRANTS' DAILY LIVES, AND DISTINCTIVE USE OF POLICY, LEGAL, AND COMMUNICATIONS STRATEGIES TO ENSURE THAT IMMIGRANTS' RIGHTS ADVOCATES HAVE A POWERFUL IMPACT ON THE SHAPE AND NATURE OF IMMIGRATION REFORM POLICIES THAT COME UNDER CONSIDERATION IN CONGRESS AND IN STATES AND LOCALITIES ACROSS THE COUNTRY.",0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,1,0,2022160261
932753785,CELEBRATE FREEDOM MINISTRIES INC,FL,MIAMI,33131,P20,P,990,2024,1271264,746589,576536,1261159,0,99.21,0,0,0,0,0,,$1M-$2M,90-100%,681.9,10,1,WWW.CELEBRATEFREEDOMMINISTRIES.ORG,"CELEBRATE FREEDOM MINISTRIES, INC. IS DEDICATED TO SPREADING THE GOSPEL THROUGH CHARITABLE, EDUCATIONAL, AND RELIGIOUS INITIATIVES. OUR MISSION IS TO BRING HEALING AND RESTORATION BY OFFERING INNER HEALING TO THE BROKEN, EMOTIONAL AND PHYSICAL HEALING, AND COMPASSIONATE CARE FOR ORPHANS.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,1,0,7865424420
452671609,CEDAR RAPIDS COMMUNITY CANCER CENTER,IA,CEDAR RAPIDS,52403,P20,P,990,2023,1268475,1963289,593889,1045538,222935,82.42,0,25,0,0,0,,$1M-$2M,75-90%,-2.8,10,1,WWW.COMMUNITYCANCERCENTER.ORG,TO PROVIDE EXCEPTIONAL CANCER CARE THAT PLACES YOU AT THE CENTER OF ALL WE DO.,0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,3195584876
463234147,WINDMARK SAILING FOUNDATION INC,NY,OYSTER BAY,11771,P20,P,990,2023,1267110,1127487,887527,1258109,0,99.29,3,4,2,2,22500,2023,$1M-$2M,90-100%,26,10,1,WINDMARK.ORG,SEE SCHEDULE O.,1,1,1,1,1,0,0,12/31/2023,7500,516021414,AC ISRAEL FOUNDATION INC,0.6,1,0,0,0,1,no,0,1,5166748008
820747699,Overture Outreach International,NC,High Point,27261,P20,P,990,2023,1266952,1412413,291719,1262793,0,99.67,0,20,2,2,2603,2022,$1M-$2M,90-100%,,10,1,www.overture.international,"Overture Internationals mission is to empower Haitian families and their communities to be active and engaged in building full, hopeful and independent lives.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,0,1,3368705723
